,pair,investment_count,25m_rate,100m_rate,250m_rate,weighted_success_rate,scaled_success_rate,average_experience,average_success_rate,average_specific_diversity,average_broad_diversity,average_annualised_investment_count,success_bucket_pair,diversity_bucket_pair
"26de25c4-2bd3-7dbf-c9c9-8ca014783ce0,18019029-7c3e-8476-c4f3-9216298db9e1","26de25c4-2bd3-7dbf-c9c9-8ca014783ce0,18019029-7c3e-8476-c4f3-9216298db9e1",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0245535714285714,0.131130547457078,0.17122946739671474,0.5,"L5,L5","Specialized,Balanced"
"8f263026-fbfe-4285-ac3d-213affd46796,5a6e0238-34b1-4601-b31c-a7b8d96ca938","8f263026-fbfe-4285-ac3d-213affd46796,5a6e0238-34b1-4601-b31c-a7b8d96ca938",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0203125,0.12417233560090701,0.23850174216027875,0.5,"L5,L5","Specialized,Focused"
"dcf0cb2a-ebd3-4828-8900-39656550c822,77751b3b-e74c-4a7f-ac5d-d041b4ab686e","dcf0cb2a-ebd3-4828-8900-39656550c822,77751b3b-e74c-4a7f-ac5d-d041b4ab686e",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.13749999999999996,0.10733182161753585,0.21637630662020904,0.8888888888888888,"L5,L5","Specialized,Focused"
"9eb7646d-43e7-4c7d-99c7-dbdef5f3351a,3f49c1af-8dd2-43ab-bf97-534d7a3b493f","9eb7646d-43e7-4c7d-99c7-dbdef5f3351a,3f49c1af-8dd2-43ab-bf97-534d7a3b493f",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.5208333333333333,0.07276392038296794,0.23267518389469605,0.5555555555555556,"L5,L1","Specialized,Balanced"
"25e24ee3-7663-4112-b521-3b7dbd922741,248fb40a-4df3-431d-94b5-62e3fc1625dd","25e24ee3-7663-4112-b521-3b7dbd922741,248fb40a-4df3-431d-94b5-62e3fc1625dd",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.032051282051282,0.14479911622768765,0.09715893862235325,1.7777777777777777,"L5,L5","Diverse,Diverse"
"902deab4-ec41-68ce-d9df-c0c959578176,04ecd9cf-6d1c-40c5-b3cb-b825f8297158","902deab4-ec41-68ce-d9df-c0c959578176,04ecd9cf-6d1c-40c5-b3cb-b825f8297158",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0484375,0.17455782312925164,0.14250871080139366,2.2777777777777777,"L5,L5","Focused,Balanced"
"18e6befc-35cb-47a6-a931-3be2e93abd90,1368b8f1-a1f6-4dc0-92bc-e1bafaf333d5","18e6befc-35cb-47a6-a931-3be2e93abd90,1368b8f1-a1f6-4dc0-92bc-e1bafaf333d5",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.1015625,0.09637188208616776,0.1097560975609756,0.5555555555555556,"L5,L5","Universalist,Focused"
"8e46ecfd-94e7-4ddd-8391-c6565b3699f9,4bbe98f2-0c07-4931-8467-ab2622d71093","8e46ecfd-94e7-4ddd-8391-c6565b3699f9,4bbe98f2-0c07-4931-8467-ab2622d71093",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0360576923076923,0.08874934589220296,0.09756097560975605,0.7777777777777778,"L5,L5","Diverse,Diverse"
"b577b6df-90f6-44f1-a001-b9283e38a4d4,1a126e13-05bc-3bce-ef8b-de42c1dd0719","b577b6df-90f6-44f1-a001-b9283e38a4d4,1a126e13-05bc-3bce-ef8b-de42c1dd0719",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.03831845238095235,0.2778317676276859,0.2052015928322548,1.4444444444444444,"L5,L5","Specialized,Focused"
"e193dc05-a3f2-4693-88bf-a85fee6fac93,2480a427-ca1d-8d06-3fab-0baaf5ad3215","e193dc05-a3f2-4693-88bf-a85fee6fac93,2480a427-ca1d-8d06-3fab-0baaf5ad3215",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.0592334494773519,0.1111111111111111,"L5,L5","Universalist,Universalist"
"f23f5fe2-5473-41da-a343-b9efb9e4b23a,ddc3f6f4-8813-0f54-e2fc-1a31e7d5e204","f23f5fe2-5473-41da-a343-b9efb9e4b23a,ddc3f6f4-8813-0f54-e2fc-1a31e7d5e204",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0390625,0.03673469387755095,0.07055749128919855,0.2777777777777778,"L5,L5","Universalist,Balanced"
"d7f63b50-ca5f-48c6-88aa-7ccd184e05da,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e","d7f63b50-ca5f-48c6-88aa-7ccd184e05da,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e",2,0.5,0.0,0.0,0.03125,0.03125,0.2727272727272727,0.01569010416666665,0.24188208616780038,0.0487841173054587,53.44444444444446,"L5,L5","Universalist,Diverse"
"8b4267ff-dbd0-4610-a640-e254af022808,0812e67e-d94d-27e0-8112-8f63c7337271","8b4267ff-dbd0-4610-a640-e254af022808,0812e67e-d94d-27e0-8112-8f63c7337271",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.01785714285714285,0.29582118561710397,0.1498257839721254,0.8888888888888888,"L5,L5","Focused,Diverse"
"5abf1d9b-6503-6e8b-4085-d30181240596,0c853adf-5d4c-4cdc-9b9e-21558e879e0e","5abf1d9b-6503-6e8b-4085-d30181240596,0c853adf-5d4c-4cdc-9b9e-21558e879e0e",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.0725623582766439,0.1149825783972125,0.16666666666666666,"L5,L5","Diverse,Balanced"
"d4da6827-53a5-4601-8989-6372d1232dfd,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e","d4da6827-53a5-4601-8989-6372d1232dfd,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.03131510416666665,0.23553287981859403,0.0365889953542392,53.3888888888889,"L5,L5","Universalist,Universalist"
"b77dec60-40b6-6ae7-68d6-8286a75e8dfd,77751b3b-e74c-4a7f-ac5d-d041b4ab686e","b77dec60-40b6-6ae7-68d6-8286a75e8dfd,77751b3b-e74c-4a7f-ac5d-d041b4ab686e",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.06177884615384615,0.15140415140415137,0.13931921736799785,2.0,"L5,L5","Focused,Diverse"
"bc3db502-f465-4fca-ada9-c2e574085e52,21808584-00a8-43c1-ba70-a25f556461ee","bc3db502-f465-4fca-ada9-c2e574085e52,21808584-00a8-43c1-ba70-a25f556461ee",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.047165532879818506,0.1376306620209059,0.16666666666666666,"L5,L5","Focused,Diverse"
"ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,53f8f69e-1e65-41c6-8a57-87aeceec4b65","ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,53f8f69e-1e65-41c6-8a57-87aeceec4b65",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.061887254901960745,0.2624338624338624,0.0935300949648152,2.888888888888889,"L5,L5","Universalist,Balanced"
"dd8d3b14-84e6-4819-910a-070d9336fd2d,b8d54c20-c259-8836-4ef8-3eef99b79f03","dd8d3b14-84e6-4819-910a-070d9336fd2d,b8d54c20-c259-8836-4ef8-3eef99b79f03",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.056235827664399,0.1707317073170731,0.1111111111111111,"L5,L5","Focused,Focused"
"e0c10afe-32fc-441a-86da-7a9c58d351c1,08fc58c1-a034-4939-9b9f-003fcc2d1697","e0c10afe-32fc-441a-86da-7a9c58d351c1,08fc58c1-a034-4939-9b9f-003fcc2d1697",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"f69687a2-5fba-4b10-a3d8-63bf662a809d,ac847d7d-9290-4e8d-a651-e02b6726dd51","f69687a2-5fba-4b10-a3d8-63bf662a809d,ac847d7d-9290-4e8d-a651-e02b6726dd51",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0520833333333333,0.1759637188208616,0.24854819976771195,0.2777777777777778,"L5,L5","Specialized,Focused"
"e8db05ed-6b48-9b54-e746-2f140dcc94be,c09be2f6-7a81-4cfd-9415-ec2a57e1e3e7","e8db05ed-6b48-9b54-e746-2f140dcc94be,c09be2f6-7a81-4cfd-9415-ec2a57e1e3e7",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.046316964285714246,0.19173955296404277,0.1547411647585863,0.8333333333333333,"L5,L5","Focused,Balanced"
"d5df3873-7871-c608-0284-c74d0b555ccd,04ab1b13-0a56-7a94-0819-c0cd1c003305","d5df3873-7871-c608-0284-c74d0b555ccd,04ab1b13-0a56-7a94-0819-c0cd1c003305",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04334677419354835,0.14933801477580275,0.11700573226930419,1.777777777777778,"L5,L5","Diverse,Balanced"
"e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,021ff21d-e904-456c-8c4b-71c101853889","e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,021ff21d-e904-456c-8c4b-71c101853889",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.47727272727272724,0.30154607297464436,0.2214523281596452,4.9444444444444455,"L5,L1","Specialized,Diverse"
"902deab4-ec41-68ce-d9df-c0c959578176,3a01b770-1adb-4b74-8820-b9aeada3930c","902deab4-ec41-68ce-d9df-c0c959578176,3a01b770-1adb-4b74-8820-b9aeada3930c",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.05625,0.2475736961451247,0.18083623693379786,2.4444444444444446,"L5,L5","Specialized,Balanced"
"b9a6792a-c906-e090-3171-2a1ed2c2b663,0f9ff984-0a9e-4c86-b5f8-cf220a75a3ca","b9a6792a-c906-e090-3171-2a1ed2c2b663,0f9ff984-0a9e-4c86-b5f8-cf220a75a3ca",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0364583333333333,0.10188964474678755,0.1225319396051103,0.38888888888888884,"L5,L5","Diverse,Balanced"
"f8718559-837c-45d6-90c9-75a04504a0a4,f1653c02-8228-44c0-9691-cb1ee3aac89b","f8718559-837c-45d6-90c9-75a04504a0a4,f1653c02-8228-44c0-9691-cb1ee3aac89b",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04166666666666665,0.0761904761904761,0.12543554006968635,0.2222222222222222,"L5,L5","Focused,Diverse"
"b2604fa2-02b6-3510-753d-b7b38a4bb062,51d6f6e1-18ec-cab0-568f-c1f737f6c2c3","b2604fa2-02b6-3510-753d-b7b38a4bb062,51d6f6e1-18ec-cab0-568f-c1f737f6c2c3",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"cbf72215-6a1c-f4ef-e17f-0a958eca3dac,0be7e715-b23f-4e15-3782-72a5d7991c19","cbf72215-6a1c-f4ef-e17f-0a958eca3dac,0be7e715-b23f-4e15-3782-72a5d7991c19",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.06473214285714285,0.1070294784580498,0.16600298656047785,0.5,"L5,L5","Focused,Focused"
"b77dec60-40b6-6ae7-68d6-8286a75e8dfd,9a1274ba-f2f3-4808-90fe-51eeb42870d4","b77dec60-40b6-6ae7-68d6-8286a75e8dfd,9a1274ba-f2f3-4808-90fe-51eeb42870d4",2,0.5,0.0,0.0,0.03125,0.03125,0.2727272727272727,0.012820512820512801,0.10061050061050056,0.0919324577861163,1.6111111111111112,"L5,L5","Diverse,Diverse"
"e2dcb628-8ea0-f400-5a0b-8f9ec828f9af,bb896d1d-2d20-4ec2-875c-d4e172fa792e","e2dcb628-8ea0-f400-5a0b-8f9ec828f9af,bb896d1d-2d20-4ec2-875c-d4e172fa792e",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.0592334494773519,0.1111111111111111,"L5,L5","Universalist,Universalist"
"f1653c02-8228-44c0-9691-cb1ee3aac89b,2674cead-661d-ad5b-fdd1-4f97c1ae7a43","f1653c02-8228-44c0-9691-cb1ee3aac89b,2674cead-661d-ad5b-fdd1-4f97c1ae7a43",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04166666666666665,0.0761904761904761,0.12543554006968635,0.2222222222222222,"L5,L5","Focused,Diverse"
"7c504f19-c530-484d-9da0-0c89a3e20b62,6e4b9a9a-79dd-47f2-998b-0ba18aa44b3e","7c504f19-c530-484d-9da0-0c89a3e20b62,6e4b9a9a-79dd-47f2-998b-0ba18aa44b3e",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.01666666666666665,0.142464096749811,0.2373983739837398,0.4444444444444444,"L5,L5","Specialized,Focused"
"efab3495-78ba-4f09-af84-eb0377bda20c,616b95b2-323b-405e-854c-acc19833ac20","efab3495-78ba-4f09-af84-eb0377bda20c,616b95b2-323b-405e-854c-acc19833ac20",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04166666666666665,0.05109599395313675,0.04703832752613235,0.38888888888888884,"L5,L5","Universalist,Diverse"
"b3898343-7c45-2039-5c8e-51ea43e8d2da,68c46b8b-beaf-43c2-a979-49021b79f735","b3898343-7c45-2039-5c8e-51ea43e8d2da,68c46b8b-beaf-43c2-a979-49021b79f735",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.03718820861677995,0.0958188153310104,0.16666666666666666,"L5,L5","Diverse,Diverse"
"d1bc5ab8-adde-56aa-5dfc-d69d0377430d,52956b2b-2d8c-a93a-e638-eecacafb7faf","d1bc5ab8-adde-56aa-5dfc-d69d0377430d,52956b2b-2d8c-a93a-e638-eecacafb7faf",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.26785714285714285,0.16352445740200833,0.1538078646092583,0.8888888888888888,"L5,L3","Focused,Balanced"
"b7b6bf66-95a5-f779-6e45-2e0e04fbe1a4,8b20d198-7501-20cf-fff0-e89cce98311b","b7b6bf66-95a5-f779-6e45-2e0e04fbe1a4,8b20d198-7501-20cf-fff0-e89cce98311b",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.02604166666666665,0.04263038548752825,0.08826945412311266,0.2777777777777778,"L5,L5","Universalist,Balanced"
"fe08a016-98be-4329-84eb-9f4981e3d57f,38e872c6-1718-50e1-6150-a12038568992","fe08a016-98be-4329-84eb-9f4981e3d57f,38e872c6-1718-50e1-6150-a12038568992",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0958333333333333,0.2559637188208616,0.1535423925667828,3.4444444444444446,"L5,L5","Focused,Diverse"
"dccf113f-4599-4af3-a478-2babdc97e406,4cbd3445-26e0-402f-8a38-6f048eb3a0e3","dccf113f-4599-4af3-a478-2babdc97e406,4cbd3445-26e0-402f-8a38-6f048eb3a0e3",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0234375,0.08027210884353735,0.1724738675958188,0.4444444444444444,"L5,L5","Focused,Balanced"
"8a30da29-44aa-e8ca-45f4-eb1e6495326e,0fc5a7aa-9631-1f47-cee8-b34295ce5ee1","8a30da29-44aa-e8ca-45f4-eb1e6495326e,0fc5a7aa-9631-1f47-cee8-b34295ce5ee1",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.056235827664399,0.0592334494773519,0.1111111111111111,"L5,L5","Universalist,Universalist"
"663da10f-926d-595e-4756-9419c1cd53f7,5119c927-6a9f-4535-ad4f-be535ecb465e","663da10f-926d-595e-4756-9419c1cd53f7,5119c927-6a9f-4535-ad4f-be535ecb465e",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.024390243902439,0.1111111111111111,"L5,L5","Universalist,Universalist"
"a1505e1a-3b3d-476d-b710-6b9afc933f86,984f77fa-b017-4765-ae4e-ad9e45ceb952","a1505e1a-3b3d-476d-b710-6b9afc933f86,984f77fa-b017-4765-ae4e-ad9e45ceb952",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.11700680272108835,0.5139372822299652,0.16666666666666666,"L5,L5","Specialized,Specialized"
"245f1dc1-d691-c0f6-367e-b0bf5b4c251a,1a3f81de-d5b2-0745-0c62-efaae40629d6","245f1dc1-d691-c0f6-367e-b0bf5b4c251a,1a3f81de-d5b2-0745-0c62-efaae40629d6",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.17578125,0.12539682539682534,0.1846689895470383,0.5,"L5,L4","Specialized,Balanced"
"d7f63b50-ca5f-48c6-88aa-7ccd184e05da,a00e153a-389b-41ea-ac35-f6172319a052","d7f63b50-ca5f-48c6-88aa-7ccd184e05da,a00e153a-389b-41ea-ac35-f6172319a052",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.03718820861677995,0.0958188153310104,0.16666666666666666,"L5,L5","Diverse,Diverse"
"4bbe98f2-0c07-4931-8467-ab2622d71093,3122ecb6-3326-45cd-8b14-0c6927292c25","4bbe98f2-0c07-4931-8467-ab2622d71093,3122ecb6-3326-45cd-8b14-0c6927292c25",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0390625,0.1160997732426303,0.1576655052264808,0.2777777777777778,"L5,L5","Focused,Diverse"
"262a1594-38ab-48b1-9373-f767d93bda7c,1368b8f1-a1f6-4dc0-92bc-e1bafaf333d5","262a1594-38ab-48b1-9373-f767d93bda7c,1368b8f1-a1f6-4dc0-92bc-e1bafaf333d5",2,0.5,0.0,0.0,0.03125,0.03125,0.2727272727272727,0.0296875,0.14535147392290246,0.19965156794425085,0.7222222222222222,"L5,L5","Specialized,Focused"
"cf9919f1-a2eb-d1a5-fb6e-cf29d2ac560d,1ce00834-ed10-2852-3ffb-dc0eeff79766","cf9919f1-a2eb-d1a5-fb6e-cf29d2ac560d,1ce00834-ed10-2852-3ffb-dc0eeff79766",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.234375,0.1015873015873015,0.19337979094076652,0.16666666666666666,"L5,L4","Specialized,Diverse"
"38e872c6-1718-50e1-6150-a12038568992,2ab55bb4-e2e1-8d0f-7ef0-f23cce98d828","38e872c6-1718-50e1-6150-a12038568992,2ab55bb4-e2e1-8d0f-7ef0-f23cce98d828",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.00468749999999995,0.3475736961451247,0.12595818815331009,4.0,"L5,L5","Focused,Diverse"
"c88b9d7f-8266-456f-a241-d7d7f2316055,332c2f11-8348-c2b0-ae23-525ebbb25c7e","c88b9d7f-8266-456f-a241-d7d7f2316055,332c2f11-8348-c2b0-ae23-525ebbb25c7e",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.2303854875283446,0.337979094076655,0.1111111111111111,"L5,L5","Specialized,Specialized"
"9dda8c60-3517-927f-0c15-4807e7bd6054,42763241-ce90-4275-ad9e-58678f308f6b","9dda8c60-3517-927f-0c15-4807e7bd6054,42763241-ce90-4275-ad9e-58678f308f6b",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.00804924242424235,0.2366247509104652,0.142223630028508,0.9444444444444444,"L5,L5","Focused,Balanced"
"85d2d83c-8489-447e-9841-78e03bda8ec7,3fb216b9-cf8c-4af3-b370-671ed0ca1f42","85d2d83c-8489-447e-9841-78e03bda8ec7,3fb216b9-cf8c-4af3-b370-671ed0ca1f42",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.513671875,0.07981859410430835,0.2162456445993031,0.9444444444444444,"L5,L1","Specialized,Diverse"
"e7a95473-4d2e-eea6-134d-82fa9d21e0d7,3b8fc272-5479-bb3b-e81e-ce023ec4c262","e7a95473-4d2e-eea6-134d-82fa9d21e0d7,3b8fc272-5479-bb3b-e81e-ce023ec4c262",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0390625,0.0598639455782312,0.09494773519163754,0.2777777777777778,"L5,L5","Diverse,Diverse"
"ee8b336b-95b1-4133-acbf-fc66e02a0880,8fe18f07-9977-446a-b527-e1cadb268d4f","ee8b336b-95b1-4133-acbf-fc66e02a0880,8fe18f07-9977-446a-b527-e1cadb268d4f",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.3125,0.0308390022675736,0.0592334494773519,0.1111111111111111,"L4,L4","Universalist,Universalist"
"e7c56d40-a8ce-76d3-ee2d-41226c66af70,9c172419-ad7c-d25a-a99e-baaad512dcfb","e7c56d40-a8ce-76d3-ee2d-41226c66af70,9c172419-ad7c-d25a-a99e-baaad512dcfb",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.049886621315192656,0.1846689895470383,0.16666666666666666,"L5,L5","Specialized,Balanced"
"c67315e2-a760-4215-a553-4870d39be03b,566d5a33-1fa4-4768-9ec1-ed6eff2b5fb9","c67315e2-a760-4215-a553-4870d39be03b,566d5a33-1fa4-4768-9ec1-ed6eff2b5fb9",2,0.5,0.5,0.5,0.46875,0.46875,0.2727272727272727,0.05698529411764705,0.1374416433239962,0.1221561795449887,1.8888888888888888,"L5,L5","Balanced,Balanced"
"f69687a2-5fba-4b10-a3d8-63bf662a809d,8d24badb-9c87-42a6-8539-6e305a421c6d","f69687a2-5fba-4b10-a3d8-63bf662a809d,8d24badb-9c87-42a6-8539-6e305a421c6d",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0390625,0.19092970521541947,0.23344947735191635,0.3333333333333333,"L5,L5","Specialized,Focused"
"ad242608-f983-4442-bcff-df8aa9384658,4840d48c-d8d1-07ab-ec79-ebc6151b9bc9","ad242608-f983-4442-bcff-df8aa9384658,4840d48c-d8d1-07ab-ec79-ebc6151b9bc9",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.22321428571428564,0.10271029046539244,0.2644765223162435,0.5555555555555556,"L5,L4","Specialized,Specialized"
"bb0955c3-af0d-2d01-cd4f-985a93252432,6638a948-d1bf-6605-0d16-18c733cf2b3d","bb0955c3-af0d-2d01-cd4f-985a93252432,6638a948-d1bf-6605-0d16-18c733cf2b3d",2,1.0,0.0,0.0,0.0625,0.0625,0.2727272727272727,0.04965277777777775,0.3320937263794407,0.1976384049554781,1.8333333333333335,"L5,L5","Specialized,Balanced"
"39d8e145-b43e-41d8-83b5-5ee1df998e1e,022890a5-4a08-809f-1a19-67801dad03d5","39d8e145-b43e-41d8-83b5-5ee1df998e1e,022890a5-4a08-809f-1a19-67801dad03d5",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.056235827664399,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"4c55078f-8de7-a348-ff37-550967ee37d8,3197a4e9-38e5-47de-bba4-7b3499b71b5d","4c55078f-8de7-a348-ff37-550967ee37d8,3197a4e9-38e5-47de-bba4-7b3499b71b5d",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04375,0.1102947845804988,0.09477351916376305,0.33333333333333337,"L5,L5","Universalist,Focused"
"951ed0f7-610b-483c-a5f9-f96ac6c1b5b2,30c81756-8fad-cc91-4be3-74b7f6c98e61","951ed0f7-610b-483c-a5f9-f96ac6c1b5b2,30c81756-8fad-cc91-4be3-74b7f6c98e61",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"0c11a9c2-7a54-471a-b7fe-eb5a03af245a,04e35b63-7856-0d4e-2fe3-9f60687d0351","0c11a9c2-7a54-471a-b7fe-eb5a03af245a,04e35b63-7856-0d4e-2fe3-9f60687d0351",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.703125,0.03718820861677995,0.27874564459930307,0.16666666666666666,"L3,L1","Specialized,Focused"
"9be58ee3-5b0c-68d6-e974-74f751111c35,34520805-bea5-cfb1-35db-ae784b530992","9be58ee3-5b0c-68d6-e974-74f751111c35,34520805-bea5-cfb1-35db-ae784b530992",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0390625,0.06394557823129245,0.0592334494773519,0.2777777777777778,"L5,L5","Universalist,Universalist"
"fdc15fe6-bb6c-afe4-9bd2-2d6ec6a5ab55,3b8fc272-5479-bb3b-e81e-ce023ec4c262","fdc15fe6-bb6c-afe4-9bd2-2d6ec6a5ab55,3b8fc272-5479-bb3b-e81e-ce023ec4c262",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0390625,0.0598639455782312,0.09494773519163754,0.2777777777777778,"L5,L5","Diverse,Diverse"
"951ed0f7-610b-483c-a5f9-f96ac6c1b5b2,025d9d33-736d-4775-b237-5ae4beac45d8","951ed0f7-610b-483c-a5f9-f96ac6c1b5b2,025d9d33-736d-4775-b237-5ae4beac45d8",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"dfebdac4-88ba-46bf-8a56-bbd92d0b6913,19dde276-dbc0-477a-9476-f2ab5e3120a6","dfebdac4-88ba-46bf-8a56-bbd92d0b6913,19dde276-dbc0-477a-9476-f2ab5e3120a6",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.03125,0.0435374149659863,0.0836236933797909,0.2222222222222222,"L5,L5","Diverse,Diverse"
"21808584-00a8-43c1-ba70-a25f556461ee,0f9ff984-0a9e-4c86-b5f8-cf220a75a3ca","21808584-00a8-43c1-ba70-a25f556461ee,0f9ff984-0a9e-4c86-b5f8-cf220a75a3ca",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0364583333333333,0.10188964474678755,0.1225319396051103,0.38888888888888884,"L5,L5","Diverse,Balanced"
"cfe283bb-b307-49c5-8e5a-10583e0e92ad,b77dec60-40b6-6ae7-68d6-8286a75e8dfd","cfe283bb-b307-49c5-8e5a-10583e0e92ad,b77dec60-40b6-6ae7-68d6-8286a75e8dfd",2,0.5,0.0,0.0,0.03125,0.03125,0.2727272727272727,0.0080856643356643,0.15866038723181575,0.15274968933505514,2.0555555555555554,"L5,L5","Focused,Diverse"
"902deab4-ec41-68ce-d9df-c0c959578176,57484c0b-1cf1-46cb-8c32-5d44efe43b5b","902deab4-ec41-68ce-d9df-c0c959578176,57484c0b-1cf1-46cb-8c32-5d44efe43b5b",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.07274305555555555,0.18503905265810022,0.11114982578397205,2.7222222222222223,"L5,L5","Diverse,Balanced"
"e6bce44c-0129-4e44-9820-3d8e7ca84533,d1781a5c-7f4e-4b9e-ac4e-c4674c3018b9","e6bce44c-0129-4e44-9820-3d8e7ca84533,d1781a5c-7f4e-4b9e-ac4e-c4674c3018b9",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.015625,0.25079365079365074,0.27264808362369336,0.4444444444444444,"L5,L5","Specialized,Focused"
"5811f0ef-6ae4-526c-3d9d-354fc73c77cf,21e190d8-376c-8646-c777-a526683d6d77","5811f0ef-6ae4-526c-3d9d-354fc73c77cf,21e190d8-376c-8646-c777-a526683d6d77",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.0592334494773519,0.1111111111111111,"L5,L5","Universalist,Universalist"
