investor_a,investor_b,total_coinvestments
8426c4a7-1fff-c3d8-9af4-e673a788212d,a32d3c4c-fbea-9fe9-8f49-9fd968657b9c,1
1bea9fcb-cea8-4c0b-8c56-51ce678e7afc,a32d3c4c-fbea-9fe9-8f49-9fd968657b9c,1
74c352f2-904f-45af-87d5-3917af65a734,a32d3c4c-fbea-9fe9-8f49-9fd968657b9c,1
a32d3c4c-fbea-9fe9-8f49-9fd968657b9c,ae788d4a-ad06-4b89-9ddb-7587cbc31760,1
15daf6ec-dd2e-4157-90df-3c8658563ee0,a32d3c4c-fbea-9fe9-8f49-9fd968657b9c,1
525f5579-1f87-cf70-ff5a-9de397f6fa5d,a32d3c4c-fbea-9fe9-8f49-9fd968657b9c,1
53377857-8995-2128-8f85-bfc8c4a2178e,a32d3c4c-fbea-9fe9-8f49-9fd968657b9c,1
3ce2ac5d-505c-6da4-48c5-1e3e8dcbe82f,a32d3c4c-fbea-9fe9-8f49-9fd968657b9c,1
a32d3c4c-fbea-9fe9-8f49-9fd968657b9c,aee8c4bd-1dd4-4595-9bbb-328fd37ba6e5,1
3e8bfe1e-9145-85cd-649c-4ef3c0fd1b56,a32d3c4c-fbea-9fe9-8f49-9fd968657b9c,1
a32d3c4c-fbea-9fe9-8f49-9fd968657b9c,cd1df39e-fe61-4b46-813b-842e29fdb77c,1
a32d3c4c-fbea-9fe9-8f49-9fd968657b9c,e3979c18-1421-99e3-9dc1-50b92afe5714,1
36d9ecab-ba7c-f17c-0a9c-fd02de781bf6,a32d3c4c-fbea-9fe9-8f49-9fd968657b9c,1
65453fa9-443d-582c-4e49-6dd46023f835,a32d3c4c-fbea-9fe9-8f49-9fd968657b9c,1
33ceb2e0-5687-44fa-8da2-b72464294ec5,a32d3c4c-fbea-9fe9-8f49-9fd968657b9c,1
70a8f97f-19a8-49b7-9433-40088b31172c,fb115319-88ce-4747-9703-3d661dc6a799,1
70a8f97f-19a8-49b7-9433-40088b31172c,97699a87-05ed-44a6-9027-1ccc211c412a,1
2e8ef0b0-d989-4a87-988b-9dec08d6e92e,70a8f97f-19a8-49b7-9433-40088b31172c,1
c2062466-0527-29d6-13f7-f6f12bce1dcd,c8c2e993-2e39-c992-aae7-f00f78b48e90,3
0e18b698-e0db-ee17-6727-076f02de2c5d,c8c2e993-2e39-c992-aae7-f00f78b48e90,1
71821b74-2d23-90f8-a071-b874a0e11982,c8c2e993-2e39-c992-aae7-f00f78b48e90,1
c8c2e993-2e39-c992-aae7-f00f78b48e90,d09c4574-bf6e-93b5-d42c-6fbd8a6f78d4,1
ae788d4a-ad06-4b89-9ddb-7587cbc31760,c8c2e993-2e39-c992-aae7-f00f78b48e90,1
c8c2e993-2e39-c992-aae7-f00f78b48e90,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
c8c2e993-2e39-c992-aae7-f00f78b48e90,ed69e301-12ee-4b90-b3b7-8057a2284352,2
ae6b7aa5-63f8-4c8c-ad50-2eb1cf1b3f49,c8c2e993-2e39-c992-aae7-f00f78b48e90,1
53377857-8995-2128-8f85-bfc8c4a2178e,c8c2e993-2e39-c992-aae7-f00f78b48e90,1
953ec9d1-c187-4674-b10a-3f73054044a6,acddc982-f23b-b2c6-6025-3e9efbfd6ed4,1
953ec9d1-c187-4674-b10a-3f73054044a6,cf7d7212-adf8-25dc-53a4-f7c3c61afdbe,1
92b50bab-1a3e-47fa-69a4-fad7692c07a1,953ec9d1-c187-4674-b10a-3f73054044a6,1
8f1b5d66-55a1-a080-03f3-d8cdab690f0d,953ec9d1-c187-4674-b10a-3f73054044a6,1
953ec9d1-c187-4674-b10a-3f73054044a6,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
6d2487ee-6a04-4537-92bb-4fdbdaeebf9e,953ec9d1-c187-4674-b10a-3f73054044a6,1
953ec9d1-c187-4674-b10a-3f73054044a6,fd9f0401-e09e-4d53-a0e2-d82aa76db04d,1
214305e3-c407-27b9-0e6d-97499d1ecaca,96bd39d3-855e-efd7-deca-28fbcd1b3bd1,1
214305e3-c407-27b9-0e6d-97499d1ecaca,56e40f50-97c7-2a77-255d-1d97d5f30646,1
0f4d334c-cd37-4cb7-f7d5-a37d5ccaac68,214305e3-c407-27b9-0e6d-97499d1ecaca,1
214305e3-c407-27b9-0e6d-97499d1ecaca,e96105f1-25d2-af8d-7ecb-3da5e2d8aef7,1
214305e3-c407-27b9-0e6d-97499d1ecaca,d977bdca-7e74-6ee0-6cfb-83422a2e6ca3,1
214305e3-c407-27b9-0e6d-97499d1ecaca,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
e19774d3-1184-4171-894e-eccfee473e7d,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
ae788d4a-ad06-4b89-9ddb-7587cbc31760,e19774d3-1184-4171-894e-eccfee473e7d,1
53377857-8995-2128-8f85-bfc8c4a2178e,e19774d3-1184-4171-894e-eccfee473e7d,1
c3c6cea3-8615-207d-c49e-933aeb191517,e19774d3-1184-4171-894e-eccfee473e7d,1
1bd15aa6-56ac-0d89-9405-7b7a4c8f76f0,9d4021da-c5ad-3368-dd0f-1e23469062b8,1
8426c4a7-1fff-c3d8-9af4-e673a788212d,9d4021da-c5ad-3368-dd0f-1e23469062b8,1
1dcde1e3-c380-44b7-877c-6d99dcf36277,9d4021da-c5ad-3368-dd0f-1e23469062b8,1
9d4021da-c5ad-3368-dd0f-1e23469062b8,de03c4eb-3e08-16aa-b1db-ad0711e845e1,1
9d4021da-c5ad-3368-dd0f-1e23469062b8,e2c04a2d-75b8-4067-91eb-1c1cefa334ef,1
288523db-6983-c380-6431-c63412686e3b,9d4021da-c5ad-3368-dd0f-1e23469062b8,2
74c352f2-904f-45af-87d5-3917af65a734,9d4021da-c5ad-3368-dd0f-1e23469062b8,1
9d4021da-c5ad-3368-dd0f-1e23469062b8,b4386e5f-53a6-fc77-ebd4-b6e0bef0aaef,1
1a3f81de-d5b2-0745-0c62-efaae40629d6,9d4021da-c5ad-3368-dd0f-1e23469062b8,1
0e90198f-8fa6-ae1e-07ea-f807e3cf77e5,9d4021da-c5ad-3368-dd0f-1e23469062b8,1
9d4021da-c5ad-3368-dd0f-1e23469062b8,ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,1
170a0722-deee-3a8b-e071-0d2927dfcdc9,19cd209e-29cc-4a14-b486-52667c760f8f,1
19cd209e-29cc-4a14-b486-52667c760f8f,fa97e074-f0ed-4a61-b14a-580366f8699d,1
04543eb7-1895-19a2-c213-afced8c423af,19cd209e-29cc-4a14-b486-52667c760f8f,1
170c76fd-8b4b-c2fc-b50d-3b7fe2ed302d,19cd209e-29cc-4a14-b486-52667c760f8f,1
19cd209e-29cc-4a14-b486-52667c760f8f,d5df6794-9194-48af-b1c5-470d218cacd2,1
d17e4f27-d1aa-821e-dd0b-1a456dd678e6,e7a1df00-0943-33cc-d451-8c2c6eae12e5,1
d17e4f27-d1aa-821e-dd0b-1a456dd678e6,f3fb8b7e-17bb-435c-9675-ad41357a397b,1
1bea9fcb-cea8-4c0b-8c56-51ce678e7afc,d17e4f27-d1aa-821e-dd0b-1a456dd678e6,1
d17e4f27-d1aa-821e-dd0b-1a456dd678e6,f187a10f-cf31-4aa9-8cb1-1ee018e8f96f,1
1ce8b3ee-e76f-4607-ba49-29db52459ec6,d17e4f27-d1aa-821e-dd0b-1a456dd678e6,1
846ba222-bfea-b06d-2b3b-639af4e06d6f,d17e4f27-d1aa-821e-dd0b-1a456dd678e6,1
6ab09807-a483-47ae-97fe-633b044e7747,d17e4f27-d1aa-821e-dd0b-1a456dd678e6,1
1bd15aa6-56ac-0d89-9405-7b7a4c8f76f0,4a57c0e7-4f44-4f2d-b066-de41b4d0065d,1
4a57c0e7-4f44-4f2d-b066-de41b4d0065d,6b433e74-6595-7944-f61e-7ec5b0a8b967,1
4a57c0e7-4f44-4f2d-b066-de41b4d0065d,fefb5595-3e9b-4bc5-ba50-4c6dfd290347,1
233cca3b-29c4-e926-77f2-aa94c2aaf0e3,4a57c0e7-4f44-4f2d-b066-de41b4d0065d,1
06c87a00-68d5-3943-ec8c-de0d19ea5bd7,ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,1
06c87a00-68d5-3943-ec8c-de0d19ea5bd7,4ee6e537-6a07-169f-536e-d6e4578f909e,1
06c87a00-68d5-3943-ec8c-de0d19ea5bd7,fd9f0401-e09e-4d53-a0e2-d82aa76db04d,1
3c6dccf2-6527-4094-a6e8-3da9032e70cc,64112cc3-0fd8-4f40-986e-7fedbe1b2623,1
64112cc3-0fd8-4f40-986e-7fedbe1b2623,81d7c4d5-c9a0-47eb-8d51-ebde2eddc91a,1
0e09f1a3-ab17-d2d6-80a4-4425f38e4078,64112cc3-0fd8-4f40-986e-7fedbe1b2623,1
1787528e-7bd3-a500-ba86-ac55205e7e21,64112cc3-0fd8-4f40-986e-7fedbe1b2623,1
17766aa6-2da1-c1eb-d14d-2277ae1f34c7,64112cc3-0fd8-4f40-986e-7fedbe1b2623,1
62898e05-257e-f7fb-c492-85ffa003802a,a004ebb9-a2e5-0c9e-465a-120751f0456a,1
09b767af-b563-4bb5-84c3-7b64d263e361,62898e05-257e-f7fb-c492-85ffa003802a,1
cbe9b2ff-ae8f-edd4-fdd3-e7d6e621a2e8,eed6a0ec-d272-405f-85f2-4f0278f7081e,1
8426c4a7-1fff-c3d8-9af4-e673a788212d,cbe9b2ff-ae8f-edd4-fdd3-e7d6e621a2e8,1
60f2c687-7546-caa5-cf81-38ce02377cad,cbe9b2ff-ae8f-edd4-fdd3-e7d6e621a2e8,1
b166bffc-3690-7300-e609-f5fd3fbeba9a,cbe9b2ff-ae8f-edd4-fdd3-e7d6e621a2e8,1
56e40f50-97c7-2a77-255d-1d97d5f30646,cbe9b2ff-ae8f-edd4-fdd3-e7d6e621a2e8,3
74c352f2-904f-45af-87d5-3917af65a734,cbe9b2ff-ae8f-edd4-fdd3-e7d6e621a2e8,1
6e12aa79-25db-4343-a50c-23710731f841,cbe9b2ff-ae8f-edd4-fdd3-e7d6e621a2e8,1
93532aa9-f20e-4777-b78e-84e4e40a1b17,cbe9b2ff-ae8f-edd4-fdd3-e7d6e621a2e8,1
cbe9b2ff-ae8f-edd4-fdd3-e7d6e621a2e8,cff06a98-5cd2-4486-85f0-0ae37d69c9b5,1
6d2487ee-6a04-4537-92bb-4fdbdaeebf9e,cbe9b2ff-ae8f-edd4-fdd3-e7d6e621a2e8,1
56e40f50-97c7-2a77-255d-1d97d5f30646,6abfef71-b2f5-31e2-c54c-1aa471a92a28,1
6abfef71-b2f5-31e2-c54c-1aa471a92a28,fcf60dd3-81fb-bcaf-4454-1b1421fd6496,1
6abfef71-b2f5-31e2-c54c-1aa471a92a28,6af8fefa-4288-04e0-91ba-b0f4c6227e7f,1
65806cae-9ce4-419f-b8ba-0da81b2626dd,f1f4a59a-c901-7819-10e1-65f8e03b95d9,1
1b486ccc-05a2-25e3-6a13-2c72d78d9d69,65806cae-9ce4-419f-b8ba-0da81b2626dd,1
65806cae-9ce4-419f-b8ba-0da81b2626dd,74c352f2-904f-45af-87d5-3917af65a734,1
65806cae-9ce4-419f-b8ba-0da81b2626dd,6efdabfd-619c-4edc-ac9e-d76b07e584fa,1
6c98aa6a-0383-ea74-c27c-996b38daa5ed,aea9eb43-4856-038f-45f9-58cd3630bb5a,1
396fffb9-71e7-4831-a525-e6c971ebac84,aea9eb43-4856-038f-45f9-58cd3630bb5a,1
3ce2ac5d-505c-6da4-48c5-1e3e8dcbe82f,64547175-51a4-ac28-4587-3c3029498794,1
56e40f50-97c7-2a77-255d-1d97d5f30646,64547175-51a4-ac28-4587-3c3029498794,1
64547175-51a4-ac28-4587-3c3029498794,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,f9ead4c2-ec0f-4d0b-93a4-318db4169377,2
ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,f9ead4c2-ec0f-4d0b-93a4-318db4169377,1
65453fa9-443d-582c-4e49-6dd46023f835,f9ead4c2-ec0f-4d0b-93a4-318db4169377,1
3ec60fc4-bb8d-444e-aea0-5f36058e9393,f9ead4c2-ec0f-4d0b-93a4-318db4169377,1
8b483e9d-0223-4325-91f2-ef2498a8b881,f9ead4c2-ec0f-4d0b-93a4-318db4169377,1
e2ac966c-420f-c01a-af8f-16e88c945df7,f9ead4c2-ec0f-4d0b-93a4-318db4169377,1
6af8fefa-4288-04e0-91ba-b0f4c6227e7f,9ac9ae67-8b94-b039-57e4-04b7f2791719,1
6af8fefa-4288-04e0-91ba-b0f4c6227e7f,c12b2b63-f0d6-4995-aea8-955f60e87eb5,1
20242b76-1950-6156-2811-f7171fc99de8,8c32d322-2173-aa92-c6ff-2180d903632d,1
8c32d322-2173-aa92-c6ff-2180d903632d,b08efc27-da40-505a-6f9d-c9e14247bf36,1
6b43c7ec-5898-0866-af46-494775acb00f,8c32d322-2173-aa92-c6ff-2180d903632d,1
8c32d322-2173-aa92-c6ff-2180d903632d,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,2
56e40f50-97c7-2a77-255d-1d97d5f30646,8c32d322-2173-aa92-c6ff-2180d903632d,1
5e143a69-49ff-61cd-77fc-cdc52ef40076,8c32d322-2173-aa92-c6ff-2180d903632d,1
53377857-8995-2128-8f85-bfc8c4a2178e,8c32d322-2173-aa92-c6ff-2180d903632d,1
55d85218-69fc-0338-0c26-43c2bdeeaf0e,8c32d322-2173-aa92-c6ff-2180d903632d,1
005dbcec-cb09-4f8a-91c7-5caa608268d1,8c32d322-2173-aa92-c6ff-2180d903632d,1
8c32d322-2173-aa92-c6ff-2180d903632d,acddc982-f23b-b2c6-6025-3e9efbfd6ed4,1
8c32d322-2173-aa92-c6ff-2180d903632d,98c022ed-7618-e03e-ff49-8ba92924d58d,1
735a53c6-a7ba-2434-d97d-b788536da89d,8c32d322-2173-aa92-c6ff-2180d903632d,1
8c32d322-2173-aa92-c6ff-2180d903632d,ebef92fa-c852-dd62-1027-9ac044521e35,1
157f6b41-e50c-456c-89df-5f5f124b1809,8c32d322-2173-aa92-c6ff-2180d903632d,1
8c32d322-2173-aa92-c6ff-2180d903632d,a798a04e-9108-422b-a681-ea929969e6e2,1
8c32d322-2173-aa92-c6ff-2180d903632d,c7e40363-f16b-731f-a4c3-0b2f960e1837,1
8c32d322-2173-aa92-c6ff-2180d903632d,d66f8b72-9e55-4431-a7e5-709a8587eb87,1
ab12729a-eeb3-4071-ac63-2e7f1ab26548,dcdaae03-9e16-48ab-85d7-ed7ef9a0f11e,1
ab12729a-eeb3-4071-ac63-2e7f1ab26548,aee8c4bd-1dd4-4595-9bbb-328fd37ba6e5,1
69b5e8ec-6ce9-bf6a-6f77-0c6ae0e6fee7,ab12729a-eeb3-4071-ac63-2e7f1ab26548,1
42174273-6b9f-80a7-5681-3214a816f15e,ab12729a-eeb3-4071-ac63-2e7f1ab26548,1
4702a675-d6b9-40af-9827-929c9b3b66f0,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
170079fa-e182-4e0b-ac34-ab0ee2ff9af9,4702a675-d6b9-40af-9827-929c9b3b66f0,1
4702a675-d6b9-40af-9827-929c9b3b66f0,dcdaae03-9e16-48ab-85d7-ed7ef9a0f11e,1
4702a675-d6b9-40af-9827-929c9b3b66f0,96712e17-5941-6c09-3124-176e08daa746,1
5b85af7b-a9c7-4c61-85f3-b9b9eb7b04d2,809914a1-3ab2-45a7-b1c9-831db7d868c5,1
5b85af7b-a9c7-4c61-85f3-b9b9eb7b04d2,dcdaae03-9e16-48ab-85d7-ed7ef9a0f11e,1
467c04e8-580c-cefa-8d51-f2eb42ab0844,5b85af7b-a9c7-4c61-85f3-b9b9eb7b04d2,1
661ea956-e494-9137-b8d0-7c795598f4b2,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
3c6dccf2-6527-4094-a6e8-3da9032e70cc,661ea956-e494-9137-b8d0-7c795598f4b2,1
661ea956-e494-9137-b8d0-7c795598f4b2,ee14fe3a-7664-fcd6-eb23-0fd4a42672ee,1
1bd15aa6-56ac-0d89-9405-7b7a4c8f76f0,70c4c272-a0dc-4c87-8e81-14bb869d3543,2
70c4c272-a0dc-4c87-8e81-14bb869d3543,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,2
70c4c272-a0dc-4c87-8e81-14bb869d3543,e7a1df00-0943-33cc-d451-8c2c6eae12e5,1
70c4c272-a0dc-4c87-8e81-14bb869d3543,b166bffc-3690-7300-e609-f5fd3fbeba9a,1
289a3dae-5f5f-434a-b36f-828a03e61214,70c4c272-a0dc-4c87-8e81-14bb869d3543,1
896dd8d3-71d9-f61d-3d5d-b303986fabb4,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
26bcf130-4aa8-a3b3-3571-1b8f13143370,896dd8d3-71d9-f61d-3d5d-b303986fabb4,1
896dd8d3-71d9-f61d-3d5d-b303986fabb4,cff06a98-5cd2-4486-85f0-0ae37d69c9b5,1
896dd8d3-71d9-f61d-3d5d-b303986fabb4,aee8c4bd-1dd4-4595-9bbb-328fd37ba6e5,1
852dc342-2a71-4755-8c91-10d46ef3db53,896dd8d3-71d9-f61d-3d5d-b303986fabb4,1
233cca3b-29c4-e926-77f2-aa94c2aaf0e3,896dd8d3-71d9-f61d-3d5d-b303986fabb4,1
1f5e82be-aaff-4f75-b6bf-1774bf8e06c5,fefb5595-3e9b-4bc5-ba50-4c6dfd290347,2
97699a87-05ed-44a6-9027-1ccc211c412a,f189ec9c-c982-4686-9e8c-782210323325,1
e4938348-4339-44bd-92a5-e97f823b77d5,f189ec9c-c982-4686-9e8c-782210323325,1
0f2b9e42-0db4-fb0b-3797-0ce9f43be1db,f189ec9c-c982-4686-9e8c-782210323325,1
f189ec9c-c982-4686-9e8c-782210323325,fefb5595-3e9b-4bc5-ba50-4c6dfd290347,1
718288e6-fe91-4ffd-988f-80339c3a4ca6,dcdaae03-9e16-48ab-85d7-ed7ef9a0f11e,1
718288e6-fe91-4ffd-988f-80339c3a4ca6,7b768298-2141-400c-9f82-7b98d91b4f4d,1
718288e6-fe91-4ffd-988f-80339c3a4ca6,ef6096b3-039b-4bd0-867d-79d9ca1cf295,1
718288e6-fe91-4ffd-988f-80339c3a4ca6,fd92e8c5-7240-f2e2-a1e2-4677f321fa18,1
718288e6-fe91-4ffd-988f-80339c3a4ca6,93c87ab7-7cee-5c54-9941-104693dbbdba,1
2b1a734a-0cb3-42ad-b0c5-c44cde8dacf5,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
2b1a734a-0cb3-42ad-b0c5-c44cde8dacf5,34a9bb66-0984-8de0-e7fb-13e976b4a135,1
2b1a734a-0cb3-42ad-b0c5-c44cde8dacf5,60fd03db-a3c5-4117-8c51-7240138c37bf,1
2b1a734a-0cb3-42ad-b0c5-c44cde8dacf5,ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,1
3654e93e-8671-f1f3-d2e2-437d499df130,887c5002-6fde-317d-c906-8ce7c5772299,1
172e0acd-ee59-4f01-846a-ba3e5b3c0733,887c5002-6fde-317d-c906-8ce7c5772299,1
887c5002-6fde-317d-c906-8ce7c5772299,96236ba9-e566-4d35-888d-ee5f8acbb79f,1
ae6b7aa5-63f8-4c8c-ad50-2eb1cf1b3f49,dcdaae03-9e16-48ab-85d7-ed7ef9a0f11e,1
56e40f50-97c7-2a77-255d-1d97d5f30646,ae6b7aa5-63f8-4c8c-ad50-2eb1cf1b3f49,1
09a7e526-4d15-5ae4-ea0f-ac2760d8a805,fd92e8c5-7240-f2e2-a1e2-4677f321fa18,1
09a7e526-4d15-5ae4-ea0f-ac2760d8a805,98c022ed-7618-e03e-ff49-8ba92924d58d,1
09a7e526-4d15-5ae4-ea0f-ac2760d8a805,56e40f50-97c7-2a77-255d-1d97d5f30646,1
09a7e526-4d15-5ae4-ea0f-ac2760d8a805,af418dcf-eb04-bed4-e1da-2da0b3f07f6d,1
09a7e526-4d15-5ae4-ea0f-ac2760d8a805,c0b94b29-0759-f524-4bdd-547958ca2617,1
52e8f5bd-47bf-2254-92c9-296ce5212430,a8531905-dbad-43d5-abd6-ff1647bb2ed7,1
52e8f5bd-47bf-2254-92c9-296ce5212430,8b4267ff-dbd0-4610-a640-e254af022808,1
2f1d01cd-0471-fdb7-3a4e-4414f9c37c3a,65609a06-78e0-195e-7032-ff9353b82b46,1
0e18b698-e0db-ee17-6727-076f02de2c5d,2f1d01cd-0471-fdb7-3a4e-4414f9c37c3a,1
2f1d01cd-0471-fdb7-3a4e-4414f9c37c3a,7191366c-50ab-37f8-89c2-0068f7bf637e,1
2f1d01cd-0471-fdb7-3a4e-4414f9c37c3a,7de64040-14b2-70c3-775c-221d675b0af4,1
170079fa-e182-4e0b-ac34-ab0ee2ff9af9,2f1d01cd-0471-fdb7-3a4e-4414f9c37c3a,1
2f1d01cd-0471-fdb7-3a4e-4414f9c37c3a,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
0cbfc104-5ab0-4f1d-92d5-ca4a3cf70023,2f1d01cd-0471-fdb7-3a4e-4414f9c37c3a,1
2f1d01cd-0471-fdb7-3a4e-4414f9c37c3a,8b4267ff-dbd0-4610-a640-e254af022808,1
271257a4-df8e-1a14-1866-3f35202a6306,e0784dcf-5e1c-42fc-ae31-bbb7a968b7fc,1
271257a4-df8e-1a14-1866-3f35202a6306,bd5738ea-3004-669c-833b-6d170ea5c9d3,1
1b486ccc-05a2-25e3-6a13-2c72d78d9d69,271257a4-df8e-1a14-1866-3f35202a6306,1
33113dc3-b1b7-4f2f-b6d4-6b5d03067497,b8ac5fc1-7e3f-4409-ada6-a02f7b33b4c6,1
33113dc3-b1b7-4f2f-b6d4-6b5d03067497,d66f8b72-9e55-4431-a7e5-709a8587eb87,1
33113dc3-b1b7-4f2f-b6d4-6b5d03067497,d1be8dd4-4e0b-0e6f-da65-92525a05374b,3
46ab8351-fff8-474d-b924-a0301e4c0ada,de03c4eb-3e08-16aa-b1db-ad0711e845e1,1
46ab8351-fff8-474d-b924-a0301e4c0ada,ac6540c9-76a7-869e-cd1d-36ccfc032313,1
3ce2ac5d-505c-6da4-48c5-1e3e8dcbe82f,7b2b3dca-aaba-0986-804c-90f63a6f843e,2
1bd15aa6-56ac-0d89-9405-7b7a4c8f76f0,7b2b3dca-aaba-0986-804c-90f63a6f843e,1
8f1b5d66-55a1-a080-03f3-d8cdab690f0d,d52ac3c6-6a65-489c-a31c-e2c998b1591a,1
ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,d52ac3c6-6a65-489c-a31c-e2c998b1591a,1
20242b76-1950-6156-2811-f7171fc99de8,d52ac3c6-6a65-489c-a31c-e2c998b1591a,1
56e40f50-97c7-2a77-255d-1d97d5f30646,7f4933ee-4249-4afb-8854-7983f202a864,1
15c99be6-9337-4658-bc3c-f7a775ab2323,7f4933ee-4249-4afb-8854-7983f202a864,1
1bd15aa6-56ac-0d89-9405-7b7a4c8f76f0,7f4933ee-4249-4afb-8854-7983f202a864,1
7f4933ee-4249-4afb-8854-7983f202a864,b8693d19-16c4-41ef-9ca4-fd512ae09125,1
7f4933ee-4249-4afb-8854-7983f202a864,8866fad8-f339-97ff-f34b-eed98d43a2f0,1
40617797-55ea-bd30-a058-aad82c02e40e,7f4933ee-4249-4afb-8854-7983f202a864,1
05d79c45-bf99-16f6-e6c5-6850eb72770f,aa978289-a0e0-8e2d-9db1-537203f28e62,1
05d79c45-bf99-16f6-e6c5-6850eb72770f,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
05d79c45-bf99-16f6-e6c5-6850eb72770f,8b459733-2064-4f00-9b11-8966be35eeeb,1
19337f61-6408-4c2a-9e6c-e9985e3cc74e,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
27ee878e-52d2-ea54-e41c-2fd59d414a1e,fc786e5b-326d-45a6-a45d-0a3e35e9dc57,1
ddacc266-31cb-864c-5df8-94f401101652,fc786e5b-326d-45a6-a45d-0a3e35e9dc57,1
ae788d4a-ad06-4b89-9ddb-7587cbc31760,fc786e5b-326d-45a6-a45d-0a3e35e9dc57,1
e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,fc786e5b-326d-45a6-a45d-0a3e35e9dc57,1
aee8c4bd-1dd4-4595-9bbb-328fd37ba6e5,fc786e5b-326d-45a6-a45d-0a3e35e9dc57,1
170079fa-e182-4e0b-ac34-ab0ee2ff9af9,fc786e5b-326d-45a6-a45d-0a3e35e9dc57,1
02ae8399-8beb-f458-145a-74bc1a46db47,7e6ff171-f188-4ad7-8bac-bc876e3fd268,1
be09909d-83d9-f70e-867c-20a6f716a64e,bfccd852-73e0-a102-48b9-c93e8f9f57a2,1
bfccd852-73e0-a102-48b9-c93e8f9f57a2,da43494a-5084-4247-81d2-0aaf8ab6fc06,1
79a39d1b-b021-0817-1f8f-f5167f9b2a31,bfccd852-73e0-a102-48b9-c93e8f9f57a2,1
b344a285-cf12-93d7-d669-857ab75be00e,bfccd852-73e0-a102-48b9-c93e8f9f57a2,1
b18dbd75-deab-9c4a-5ff6-c22e5ae36ff0,bfccd852-73e0-a102-48b9-c93e8f9f57a2,1
b4386e5f-53a6-fc77-ebd4-b6e0bef0aaef,bfccd852-73e0-a102-48b9-c93e8f9f57a2,2
2b8816c2-c07d-9294-2c20-a324c92e94b1,bfccd852-73e0-a102-48b9-c93e8f9f57a2,1
20242b76-1950-6156-2811-f7171fc99de8,ea2b869f-3f31-4885-8964-ecd60a2c5077,1
6b4eb797-240a-ffa7-5bf7-9cfdb25b00fc,ea2b869f-3f31-4885-8964-ecd60a2c5077,1
6e12aa79-25db-4343-a50c-23710731f841,ea2b869f-3f31-4885-8964-ecd60a2c5077,1
e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,ea2b869f-3f31-4885-8964-ecd60a2c5077,1
6ab09807-a483-47ae-97fe-633b044e7747,ea2b869f-3f31-4885-8964-ecd60a2c5077,1
6efdabfd-619c-4edc-ac9e-d76b07e584fa,ea2b869f-3f31-4885-8964-ecd60a2c5077,1
ca5741be-4bae-88ec-8738-e8d620484666,e7c15b0b-6a68-c1a9-7dbe-bf34d74e250a,1
d09c4574-bf6e-93b5-d42c-6fbd8a6f78d4,e7c15b0b-6a68-c1a9-7dbe-bf34d74e250a,1
b18dbd75-deab-9c4a-5ff6-c22e5ae36ff0,e7c15b0b-6a68-c1a9-7dbe-bf34d74e250a,1
b4386e5f-53a6-fc77-ebd4-b6e0bef0aaef,e7c15b0b-6a68-c1a9-7dbe-bf34d74e250a,1
1bd15aa6-56ac-0d89-9405-7b7a4c8f76f0,e7c15b0b-6a68-c1a9-7dbe-bf34d74e250a,1
383abaa8-1467-62ad-c425-ff42bbb43a6a,c2062466-0527-29d6-13f7-f6f12bce1dcd,1
383abaa8-1467-62ad-c425-ff42bbb43a6a,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
383abaa8-1467-62ad-c425-ff42bbb43a6a,c8c2e993-2e39-c992-aae7-f00f78b48e90,1
170079fa-e182-4e0b-ac34-ab0ee2ff9af9,383abaa8-1467-62ad-c425-ff42bbb43a6a,1
43960df1-1f72-4520-1e11-c68ff0638119,711fb2d2-e448-48ec-c0a2-6ecee83133d8,1
711fb2d2-e448-48ec-c0a2-6ecee83133d8,e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,1
1bd15aa6-56ac-0d89-9405-7b7a4c8f76f0,711fb2d2-e448-48ec-c0a2-6ecee83133d8,1
711fb2d2-e448-48ec-c0a2-6ecee83133d8,b08efc27-da40-505a-6f9d-c9e14247bf36,1
60a4ea58-a8c7-6550-edac-f5d02bec9323,7556b83a-5479-6f65-72c6-99ab8c3bc81b,1
