investor_name,investment_count,25m_count,100m_count,250m_count,earliest_investment_experience,broad_category_count,specific_category_count,annualised_investment_count,25m_rate,100m_rate,250m_rate,experience,broad_diversity,specific_diversity,weighted_success_rate
James Lamberti,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Chris Hawkins,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Alladan Finn,1,0,0,0,2021,6,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.0308390022675736,0.0
Bionovus Innovations,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jordan Nathan,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tobias Lütke,2,1,0,0,2021,5,4,0.2222222222222222,0.5,0.0,0.0,0.2727272727272727,0.0836236933797909,0.0272108843537414,0.14
Adam Anderson,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jay Meattle,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Sweetspot Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Plus Eight Equity Fund LP,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Madison McKinley,1,0,0,0,2021,2,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0308390022675736,0.0
Tom Preston-Werner,7,1,0,0,2021,7,11,0.7777777777777778,0.1428571428571428,0.0,0.0,0.2727272727272727,0.0452961672473867,0.060900550696469,0.04
John R. Adler,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Builders Vision,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Matter Venture Partners,1,0,0,0,2021,3,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0126984126984126,0.0
Kosinski Ventures,1,0,0,0,2021,6,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.056235827664399,0.0
Adam Winnick,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Chakra Growth Fund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
JCI Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
The Husker Venture Fund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Barry Silbert,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Karam Tarawneh,1,0,0,0,2021,11,10,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.8397212543554007,0.3609977324263038,0.0
Shields Capital,1,0,0,0,2021,2,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0308390022675736,0.0
Cedar Mundi Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
ISM Angels,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
AWS Investments LLC,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Smith Johnston,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Charles Zedlewski,3,1,0,0,2021,8,10,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2727272727272727,0.1451800232288037,0.1191232048374905,0.0933333333333333
Stonks Fund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tao Huang,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ofer Smadari,1,0,0,0,2021,4,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.0888888888888888,0.0
James Hawkins,2,0,0,0,2021,6,5,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.1219512195121951,0.0435374149659863,0.0
Akshay Chaturvedi,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Alex Snodgrass,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Sheatrust Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Alain Benzaken,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Beryl Li,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Propeller,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Arzan Venture Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Raynier Seed Fund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
LayerZero Labs,2,0,0,0,2021,3,2,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.0278745644599303,0.0054421768707482,0.0
Salle Yoo,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Deep Science Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tom Bedecarre,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Invitalia Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jay McConnel,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Dal LaMagna,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Disruptive Innovation Fund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Matt Bostock,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Aleksander Larson,1,0,0,0,2021,5,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0126984126984126,0.0
Ahmad Butt,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Collective Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Breslow Forsythe Group(BFG),1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
Executive Enterprise Venture Fund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
James Caras,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Stephen Lawler,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Luke deWilde,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Fisayo Ositelu,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
StarLightMedia,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
John Jahnke,1,0,0,0,2021,1,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.0126984126984126,0.0
NBCUniversal,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Wesley Putnam,1,0,0,0,2021,8,7,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.4425087108013937,0.1759637188208616,0.0
Amalgamated Suncoast Portfolio,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Brian Stevens,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Michael Yip,1,0,0,0,2021,3,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.056235827664399,0.0
Hezekiah Ky Holland,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Anil Dharni,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Rich Roll,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
ATW Partners,1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
Max Krupyshev,1,0,0,0,2021,3,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0126984126984126,0.0
Jon Karafin,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Iain Taylor,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Keshu Dubey,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Trevor Wright,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ben Blakeman,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Brandon Adams,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
G-20 Group,1,0,0,0,2021,5,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0308390022675736,0.0
Northwell Holdings,1,0,0,0,2021,1,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.056235827664399,0.0
Kurt Kratchman,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Guy Oseary,1,0,0,0,2021,2,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0308390022675736,0.0
Finnovista,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Biogena,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Andy Price,1,1,0,0,2021,4,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.0308390022675736,0.28
Vipul Ved Prakash,1,0,0,0,2021,3,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0126984126984126,0.0
Good Smile Company,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Alanna Gregory,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ford Foundation,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Pachamama Ventures,1,0,0,0,2021,2,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0126984126984126,0.0
Graham Stephan,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Stan Thomas,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Fathom Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Founders Bridge,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
LatAm Startups,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
NoLimit Holdings,3,1,1,1,2021,11,7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.2775842044134727,0.0574452003023431,0.3333333333333333
Matt Apesos,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Nir Eyal,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
3rd Creek Foundation,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Powerhouse Ventures,1,0,0,0,2021,2,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0126984126984126,0.0
Michael’s Cause,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Eastham Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Wisconsin Economic Development,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Artisan Venture Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Bel Group,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
AXiomatic,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Arunas Chesonis,1,1,0,0,2021,5,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.056235827664399,0.28
Zak Cole,1,0,0,0,2021,1,1,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.001814058956916,0.0
VC Fuel,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Bonin Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
coinIX,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Crypto Insider,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kesha Ventures,3,0,0,0,2021,7,9,0.3333333333333333,0.0,0.0,0.0,0.2727272727272727,0.1103368176538908,0.0961451247165532,0.0
Abe Burns,1,0,0,0,2021,5,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0308390022675736,0.0
11k Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Klim Ventures,1,0,0,0,2021,5,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.056235827664399,0.0
Undisclosed Individual investors,2,0,0,0,2021,4,7,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.0522648083623693,0.0870748299319727,0.0
Brian Spaly,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Cherry Tree Investments,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
IsimoVest Venture Capital Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Varana Capital,1,0,0,0,2021,4,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.056235827664399,0.0
Merida Capital Holdings,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Seven Seven Six,10,0,0,0,2021,17,20,1.1111111111111112,0.0,0.0,0.0,0.2727272727272727,0.1979094076655052,0.1433106575963718,0.0
Social Graph Ventures,2,0,0,0,2021,3,3,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.0278745644599303,0.0145124716553287,0.0
CVP Management,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Monsen Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tera Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Nick A.,1,0,0,0,2021,4,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.0308390022675736,0.0
Christopher Mirabile,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Banvest,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Hila Qu,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Peter Ahn,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Akron Fusion Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kip Levin,1,0,0,0,2021,4,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.0308390022675736,0.0
Alex Lin,1,0,0,0,2021,2,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0126984126984126,0.0
i3 equity Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Eighteen94 Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Startupbootcamp FinTech Mexico City,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
INE Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Atlanta Seed Company,1,0,0,0,2021,6,6,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.1287981859410431,0.0
Veteran Ventures Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Everpreneur Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Rockshield Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Mark Monterastelli,1,0,0,0,2021,5,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0308390022675736,0.0
Clinton Bembry,1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
MANTIS Venture Capital,2,0,0,0,2021,7,5,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.1672473867595819,0.0435374149659863,0.0
Phillip Liu,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Bank of America,1,0,0,0,2021,3,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0888888888888888,0.0
Kunj Patel,1,0,0,0,2021,1,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.0126984126984126,0.0
Quake Capital Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kamal Ravikant,1,0,0,0,2021,7,6,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.337979094076655,0.1287981859410431,0.0
Sercan Alici,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
99 Startups,1,0,0,0,2021,1,1,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.001814058956916,0.0
Digital Future,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Rory O'Reilly,1,0,0,0,2021,6,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.056235827664399,0.0
Vess Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ciara Wilson,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Better Food Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Manifold,1,0,0,0,2021,2,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0308390022675736,0.0
Harlo Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Bryan Chambers,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
WXR Fund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Anthony Sassano,6,0,0,0,2021,5,11,0.6666666666666666,0.0,0.0,0.0,0.2727272727272727,0.0255516840882694,0.0713529856386999,0.0
Osage Venture Partners,1,0,0,0,2021,1,1,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.001814058956916,0.0
Ringier Digital Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Harry Shum,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Lamphere Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Leilei Wang,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Roberto Indech,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Maclaurin Group,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Onventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Sanjay Kini,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Robert Chinn,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Dick Butt,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Comcast Spectacor,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
IKIGAI,1,0,0,0,2021,5,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0888888888888888,0.0
Diane Kole,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Michael Brandt,1,0,0,0,2021,1,1,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.001814058956916,0.0
Suresh Antony,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
PLUS Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Paul Lasiuk,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Michael Tubbs,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Rich Paret,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jun Lei,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Thairm Bio,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
DIGITAL,1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
FMR Computers and Software,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Reshape,2,0,0,0,2021,6,6,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.1219512195121951,0.0634920634920634,0.0
David Burson,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Minerva Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Josh Buckley,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Minority Entrepreneurship Institute,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
James Lindenbaum,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Sungy Mobile,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Enlaces,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Michael Spiegelman,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
MUUS Climate Partners,1,0,0,0,2021,5,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.056235827664399,0.0
TRICAPITAL,1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
Volker Hirsch,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Dholakia Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Vlad Loktev,1,0,0,0,2021,2,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0308390022675736,0.0
Mike Manning,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Opus Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Lluis Vendrell,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Energy Impact Partners,1,0,0,0,2021,5,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0126984126984126,0.0
Jiangmen Venture Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Rahul Singh,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tess Ventures,4,1,1,0,2021,11,12,0.4444444444444444,0.25,0.25,0.0,0.2727272727272727,0.2073170731707317,0.1287981859410431,0.145
Tobias Boelter,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jon Dole,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Metaline Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Chris Gasteratos,1,0,0,0,2021,5,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0888888888888888,0.0
Ravikant Capital,1,0,0,0,2021,5,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0308390022675736,0.0
Real Networks,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jose Luis Aragon,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Stephen Deasy,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Alexis Ohanian,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Arkansas Blue Cross Blue Shield,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jaikumar Ganesh,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jonathan Carson,1,0,0,0,2021,5,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0308390022675736,0.0
PTGB Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Michael Yusupov,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
August Flanagan,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Zephyr Capital,1,1,1,1,2021,7,3,0.1111111111111111,1.0,1.0,1.0,0.2727272727272727,0.337979094076655,0.0308390022675736,1.0
Sean McCreanor,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Harris Barton,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Mike Montero,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Bill O'Donnell,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
1st Course Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Rodrigo Lafuente,1,0,0,0,2021,1,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.0308390022675736,0.0
60East Technologies,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Eric Sobotka,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Roy Vann,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kendrick Lamar,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Packy McCormick,5,0,0,0,2021,10,15,0.5555555555555556,0.0,0.0,0.0,0.2727272727272727,0.1358885017421602,0.1614512471655328,0.0
The Kitchen - FoodTech Hub,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Daniel Ciporin,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Yara ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
a16z Scout Fund,4,0,0,0,2021,10,10,0.4444444444444444,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0888888888888888,0.0
Scott Marlette,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Spencer Dinwiddie,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Anna Yuan,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Anirudh Pai,1,0,0,0,2021,5,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.056235827664399,0.0
Platform Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Andreessen Horowitz,51,16,6,1,2021,31,85,5.666666666666667,0.3137254901960784,0.1176470588235294,0.0196078431372549,0.2727272727272727,0.1278267404522785,0.5121693121693122,0.1313725490196078
Samsung Ventures,1,0,0,0,2021,5,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.056235827664399,0.0
CryptoJ,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
WMG Boost,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kenichi Shibata,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Mandy Hong,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Rich Gardner,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kisho Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Dogetoshi Mr,1,0,0,0,2021,5,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0126984126984126,0.0
Atoj,1,0,0,0,2021,2,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0308390022675736,0.0
Micah Yost,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kayan Ventures,1,0,0,0,2021,5,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0126984126984126,0.0
CCS Construction Staffing,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Yoni Meyer,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Crypto RAZRBR,1,0,0,0,2021,5,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0308390022675736,0.0
The Data Guild,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ken Simpson,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Skypoint Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
MaryAnne Gilmartin,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jimmy Hill,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Greg Bayer,1,0,0,0,2021,6,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.0308390022675736,0.0
BlockWater Management,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Accretion Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
