pair,Unnamed: 0,investment_count,25m_count,100m_count,250m_count,25m_rate,100m_rate,250m_rate,weighted_success_rate,average_experience,average_success_rate,average_specific_diversity,average_broad_diversity
"fe08a016-98be-4329-84eb-9f4981e3d57f,9a1274ba-f2f3-4808-90fe-51eeb42870d4","fe08a016-98be-4329-84eb-9f4981e3d57f,9a1274ba-f2f3-4808-90fe-51eeb42870d4",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.2616666666666666,0.0643990929705214,0.1498257839721254
"e10de0f8-bed0-4dff-99a6-2258f3e21fed,4e0e7ca5-3b1a-43f3-846b-98c34bab2fae","e10de0f8-bed0-4dff-99a6-2258f3e21fed,4e0e7ca5-3b1a-43f3-846b-98c34bab2fae",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.0308390022675736,0.0592334494773519
"d41a176d-2d63-8120-abdd-09962ffac419,0c989f38-717b-4294-bc9e-fced519a2131","d41a176d-2d63-8120-abdd-09962ffac419,0c989f38-717b-4294-bc9e-fced519a2131",2,1,0,0,0.5,0.0,0.0,0.14,0.2727272727272727,0.1353333333333333,0.2135752078609221,0.229965156794425
"998ba4cd-308f-4382-bad1-550f0c7b36e7,4acea16a-f2e8-03ff-7620-2f29573fb5c3","998ba4cd-308f-4382-bad1-550f0c7b36e7,4acea16a-f2e8-03ff-7620-2f29573fb5c3",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1633333333333333,0.0783068783068782,0.089430894308943
"d233da3b-5d0e-4a87-9759-ccbfd590c4be,24cb9146-4fe9-4954-84f5-af2d08fc6fc5","d233da3b-5d0e-4a87-9759-ccbfd590c4be,24cb9146-4fe9-4954-84f5-af2d08fc6fc5",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1866666666666666,0.0659108087679515,0.1405342624854819
"b9a6792a-c906-e090-3171-2a1ed2c2b663,3b8fc272-5479-bb3b-e81e-ce023ec4c262","b9a6792a-c906-e090-3171-2a1ed2c2b663,3b8fc272-5479-bb3b-e81e-ce023ec4c262",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.175,0.0598639455782312,0.0949477351916375
"ee8b336b-95b1-4133-acbf-fc66e02a0880,18e6befc-35cb-47a6-a931-3be2e93abd90","ee8b336b-95b1-4133-acbf-fc66e02a0880,18e6befc-35cb-47a6-a931-3be2e93abd90",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.435,0.0471655328798185,0.0557491289198606
"8a9b3c68-41af-868e-f8da-999010e5cb26,4e0e7ca5-3b1a-43f3-846b-98c34bab2fae","8a9b3c68-41af-868e-f8da-999010e5cb26,4e0e7ca5-3b1a-43f3-846b-98c34bab2fae",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.21,0.0367346938775509,0.0705574912891985
"47cb844b-40a0-7e00-8d81-a18d9c61e52d,2d645a43-0285-4950-85bb-494f45a2f1af","47cb844b-40a0-7e00-8d81-a18d9c61e52d,2d645a43-0285-4950-85bb-494f45a2f1af",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1866666666666666,0.092517006802721,0.1265969802555168
"f8718559-837c-45d6-90c9-75a04504a0a4,d717ffa0-d10a-5886-04ca-75bbbd32008e","f8718559-837c-45d6-90c9-75a04504a0a4,d717ffa0-d10a-5886-04ca-75bbbd32008e",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.056235827664399,0.1707317073170731
"c67315e2-a760-4215-a553-4870d39be03b,b641dfef-1d15-40e1-8073-cca09df10682","c67315e2-a760-4215-a553-4870d39be03b,b641dfef-1d15-40e1-8073-cca09df10682",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.2876470588235294,0.0986527944511136,0.174420987907358
"fb748500-cbae-4608-b7a3-eacb233bc846,9ac9ae67-8b94-b039-57e4-04b7f2791719","fb748500-cbae-4608-b7a3-eacb233bc846,9ac9ae67-8b94-b039-57e4-04b7f2791719",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1325,0.1170068027210883,0.1245644599303135
"afd154b4-dcb0-1eca-e3b6-1285f09606c1,48544001-dc68-42f7-9980-d4e909d61366","afd154b4-dcb0-1eca-e3b6-1285f09606c1,48544001-dc68-42f7-9980-d4e909d61366",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0641666666666666,0.2489795918367346,0.1962833914053426
"ba5431bd-fd94-4802-acd8-fdf73b26ea5e,85d2d83c-8489-447e-9841-78e03bda8ec7","ba5431bd-fd94-4802-acd8-fdf73b26ea5e,85d2d83c-8489-447e-9841-78e03bda8ec7",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.66,0.1165532879818593,0.337979094076655
"b24d22c6-d4f1-404b-b3eb-67e0be14609b,369c9416-5f44-0994-e3d0-aae1eaa234c2","b24d22c6-d4f1-404b-b3eb-67e0be14609b,369c9416-5f44-0994-e3d0-aae1eaa234c2",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.14,0.0861678004535146,0.102787456445993
"f091d9dc-ef97-45eb-9262-e244234864b7,2b750820-5202-4d50-8b2e-05f1e7a528fa","f091d9dc-ef97-45eb-9262-e244234864b7,2b750820-5202-4d50-8b2e-05f1e7a528fa",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1633333333333333,0.0447467876039304,0.1085946573751451
"e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,aefa3a84-5193-00c3-5cbf-ec5ec2645672","e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,aefa3a84-5193-00c3-5cbf-ec5ec2645672",2,1,0,0,0.5,0.0,0.0,0.14,0.2727272727272727,0.0308964646464646,0.4321583178726036,0.1626060254109034
"735a53c6-a7ba-2434-d97d-b788536da89d,3b8fc272-5479-bb3b-e81e-ce023ec4c262","735a53c6-a7ba-2434-d97d-b788536da89d,3b8fc272-5479-bb3b-e81e-ce023ec4c262",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.049,0.1814965986394557,0.1235191637630661
"96efd3b5-6e76-42b7-9475-efbb97bb0db0,0c44ce09-fff6-4cad-a7a0-8583651d968b","96efd3b5-6e76-42b7-9475-efbb97bb0db0,0c44ce09-fff6-4cad-a7a0-8583651d968b",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.5416666666666666,0.0532123960695388,0.2163182346109174
"fb2f8884-ec07-895a-48d7-d9a9d4d7175c,451cfd02-c8f3-46e0-82e2-93888ab7dd3b","fb2f8884-ec07-895a-48d7-d9a9d4d7175c,451cfd02-c8f3-46e0-82e2-93888ab7dd3b",2,1,0,0,0.5,0.0,0.0,0.14,0.2727272727272727,0.0901052631578947,0.1804574929386959,0.1476740632067974
"eeb1d57e-0f6f-4f8a-8fa9-9aa0035a1973,6638a948-d1bf-6605-0d16-18c733cf2b3d","eeb1d57e-0f6f-4f8a-8fa9-9aa0035a1973,6638a948-d1bf-6605-0d16-18c733cf2b3d",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1288888888888888,0.2022675736961451,0.1151761517615176
"8a30da29-44aa-e8ca-45f4-eb1e6495326e,74b0e4ff-d6f2-fc71-625e-2d0781b8e3b4","8a30da29-44aa-e8ca-45f4-eb1e6495326e,74b0e4ff-d6f2-fc71-625e-2d0781b8e3b4",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.056235827664399,0.0592334494773519
"b641dfef-1d15-40e1-8073-cca09df10682,8342a4b7-f98d-44c6-a117-43c1400568a2","b641dfef-1d15-40e1-8073-cca09df10682,8342a4b7-f98d-44c6-a117-43c1400568a2",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.3211111111111111,0.0603678508440412,0.1637630662020905
"994c5b6f-d8ea-479f-9afb-b4b9d02653d4,1958e5fb-f808-c866-81b4-c6e27f77edd4","994c5b6f-d8ea-479f-9afb-b4b9d02653d4,1958e5fb-f808-c866-81b4-c6e27f77edd4",3,1,0,0,0.3333333333333333,0.0,0.0,0.0933333333333333,0.2727272727272727,0.049,0.2757369614512471,0.1641114982578397
"ad242608-f983-4442-bcff-df8aa9384658,3fb216b9-cf8c-4af3-b370-671ed0ca1f42","ad242608-f983-4442-bcff-df8aa9384658,3fb216b9-cf8c-4af3-b370-671ed0ca1f42",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.2422916666666666,0.093121693121693,0.1860481997677119
"601dc2f0-6378-e37b-f1ab-6032b6ab3715,4b3b3bb1-6d44-3282-ad55-0eadf4a0a52f","601dc2f0-6378-e37b-f1ab-6032b6ab3715,4b3b3bb1-6d44-3282-ad55-0eadf4a0a52f",2,1,0,0,0.5,0.0,0.0,0.14,0.2727272727272727,0.1868571428571428,0.1365468091998704,0.1166749626679939
"c1b551d4-0342-4bf1-b4bc-0b49834331d8,8866fad8-f339-97ff-f34b-eed98d43a2f0","c1b551d4-0342-4bf1-b4bc-0b49834331d8,8866fad8-f339-97ff-f34b-eed98d43a2f0",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.056,0.1653514739229024,0.1277003484320557
"ff5d7573-bf2d-41ad-a669-999780af96e2,0ddc4473-524d-f527-e327-7b9b31b861c2","ff5d7573-bf2d-41ad-a669-999780af96e2,0ddc4473-524d-f527-e327-7b9b31b861c2",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0455,0.1703854875283446,0.1391114982578397
"dfebdac4-88ba-46bf-8a56-bbd92d0b6913,30c81756-8fad-cc91-4be3-74b7f6c98e61","dfebdac4-88ba-46bf-8a56-bbd92d0b6913,30c81756-8fad-cc91-4be3-74b7f6c98e61",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.21,0.0371882086167799,0.0958188153310104
"cbf72215-6a1c-f4ef-e17f-0a958eca3dac,117452de-aa3c-4a41-9738-4d6d58877ab4","cbf72215-6a1c-f4ef-e17f-0a958eca3dac,117452de-aa3c-4a41-9738-4d6d58877ab4",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1378571428571428,0.1142857142857142,0.1860378297660527
"ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,08e2b140-27e0-ddca-cc5e-18ff01458623","ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,08e2b140-27e0-ddca-cc5e-18ff01458623",2,2,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1123529411764705,0.3144368858654572,0.1603129056500649
"e0c10afe-32fc-441a-86da-7a9c58d351c1,04e48b72-4daf-985b-4dad-bbc9a53de249","e0c10afe-32fc-441a-86da-7a9c58d351c1,04e48b72-4daf-985b-4dad-bbc9a53de249",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.0308390022675736,0.1080139372822299
"de89599a-cf1a-4a72-b2bb-a8efbdac5343,457be71a-e4a4-4f4f-9fe6-f2d461964517","de89599a-cf1a-4a72-b2bb-a8efbdac5343,457be71a-e4a4-4f4f-9fe6-f2d461964517",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.0457936507936507,0.3991649569880862,0.1573474918422653
"4de355ce-0b44-4cb0-8121-aa2ec479a443,3f49c1af-8dd2-43ab-bf97-534d7a3b493f","4de355ce-0b44-4cb0-8121-aa2ec479a443,3f49c1af-8dd2-43ab-bf97-534d7a3b493f",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.75,0.0589569160997731,0.308362369337979
"2e088b1e-86ae-4869-950c-59f84a97f96b,01c40e57-ade3-4c75-a243-1f20a729dcdd","2e088b1e-86ae-4869-950c-59f84a97f96b,01c40e57-ade3-4c75-a243-1f20a729dcdd",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.18125,0.1160997732426303,0.134581881533101
"e10de0f8-bed0-4dff-99a6-2258f3e21fed,e042a336-304b-0d89-af42-0020d7f4a307","e10de0f8-bed0-4dff-99a6-2258f3e21fed,e042a336-304b-0d89-af42-0020d7f4a307",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.0308390022675736,0.0592334494773519
"d4da6827-53a5-4601-8989-6372d1232dfd,40f8d54d-7585-5870-20dc-75dd6fb360df","d4da6827-53a5-4601-8989-6372d1232dfd,40f8d54d-7585-5870-20dc-75dd6fb360df",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.0308390022675736,0.0592334494773519
"451cfd02-c8f3-46e0-82e2-93888ab7dd3b,3fb216b9-cf8c-4af3-b370-671ed0ca1f42","451cfd02-c8f3-46e0-82e2-93888ab7dd3b,3fb216b9-cf8c-4af3-b370-671ed0ca1f42",3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.2866666666666667,0.2727272727272727,0.113625,0.1220256991685563,0.0910423925667828
"b2f739ea-b626-a0fc-5795-a539c37fc3d4,746ef649-e826-c7e9-9692-9cddbf21aff4","b2f739ea-b626-a0fc-5795-a539c37fc3d4,746ef649-e826-c7e9-9692-9cddbf21aff4",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.404,0.0584126984126983,0.121951219512195
"bc12f99e-34f9-3b4a-c402-6aa613aabfce,66b02e4c-8236-4a1f-baea-ce389ceb6973","bc12f99e-34f9-3b4a-c402-6aa613aabfce,66b02e4c-8236-4a1f-baea-ce389ceb6973",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.106,0.2190864917395529,0.1248880039820805
"2480a427-ca1d-8d06-3fab-0baaf5ad3215,1d00f859-6fcc-ae56-e2db-8cdc597d787c","2480a427-ca1d-8d06-3fab-0baaf5ad3215,1d00f859-6fcc-ae56-e2db-8cdc597d787c",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.0308390022675736,0.0592334494773519
"fe08a016-98be-4329-84eb-9f4981e3d57f,bc79489c-86ff-4197-9782-2cabb0502787","fe08a016-98be-4329-84eb-9f4981e3d57f,bc79489c-86ff-4197-9782-2cabb0502787",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.2616666666666666,0.0813303099017384,0.1498257839721254
"e41b9074-a4b3-497b-a096-0baf89729a7c,c55dd8ee-4ce7-48c1-9d9f-90f271b0d6e4","e41b9074-a4b3-497b-a096-0baf89729a7c,c55dd8ee-4ce7-48c1-9d9f-90f271b0d6e4",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.084,0.1870294784580498,0.1926829268292682
"bcf2a632-affb-41cd-b136-dcbf456624dc,96464b05-8b94-4b8c-b24b-a3a893b5a811","bcf2a632-affb-41cd-b136-dcbf456624dc,96464b05-8b94-4b8c-b24b-a3a893b5a811",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1166666666666666,0.0604686318972032,0.1161440185830429
"7c53fbee-6053-8fd5-980c-e57e66a7d96d,1a43ddae-dfe0-486c-969d-ecb3ce857064","7c53fbee-6053-8fd5-980c-e57e66a7d96d,1a43ddae-dfe0-486c-969d-ecb3ce857064",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.056235827664399,0.1707317073170731
"c99bc6f8-f780-4682-9dc8-99473d4f68f3,b18dbd75-deab-9c4a-5ff6-c22e5ae36ff0","c99bc6f8-f780-4682-9dc8-99473d4f68f3,b18dbd75-deab-9c4a-5ff6-c22e5ae36ff0",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1866666666666666,0.130612244897959,0.1684088269454122
"a34c63f0-c277-3e4b-bbfc-1868ca81596d,3aabde79-36dd-df3e-7ef1-644d0a2105aa","a34c63f0-c277-3e4b-bbfc-1868ca81596d,3aabde79-36dd-df3e-7ef1-644d0a2105aa",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0848484848484848,0.2250349297968345,0.2363002850807728
"75b06586-c86e-4860-889b-f9c90c1e4a20,4cbd3445-26e0-402f-8a38-6f048eb3a0e3","75b06586-c86e-4860-889b-f9c90c1e4a20,4cbd3445-26e0-402f-8a38-6f048eb3a0e3",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.098,0.1661678004535146,0.1911149825783972
"acddc982-f23b-b2c6-6025-3e9efbfd6ed4,9da42114-b627-6926-f3b7-fd07e23fc337","acddc982-f23b-b2c6-6025-3e9efbfd6ed4,9da42114-b627-6926-f3b7-fd07e23fc337",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0250290697674418,0.4017929652481148,0.2101936633984279
"e1085bc5-b73f-8cbf-be57-fbc2946af245,100a70ad-e907-44a2-8659-ca49ff67862f","e1085bc5-b73f-8cbf-be57-fbc2946af245,100a70ad-e907-44a2-8659-ca49ff67862f",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.0281179138321994,0.073170731707317
"5e7c109d-9173-4555-a3fa-a13053b05e44,22914cdb-4a55-9f93-59bd-26957ada081e","5e7c109d-9173-4555-a3fa-a13053b05e44,22914cdb-4a55-9f93-59bd-26957ada081e",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.1202777777777777,0.1143361048122952,0.1208865660085172
"6638a948-d1bf-6605-0d16-18c733cf2b3d,57484c0b-1cf1-46cb-8c32-5d44efe43b5b","6638a948-d1bf-6605-0d16-18c733cf2b3d,57484c0b-1cf1-46cb-8c32-5d44efe43b5b",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.1299999999999999,0.1683043587805492,0.108207510646535
"e8db05ed-6b48-9b54-e746-2f140dcc94be,5a6e0238-34b1-4601-b31c-a7b8d96ca938","e8db05ed-6b48-9b54-e746-2f140dcc94be,5a6e0238-34b1-4601-b31c-a7b8d96ca938",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0964285714285714,0.1466148364107547,0.1621453459432553
"5abf1d9b-6503-6e8b-4085-d30181240596,19dde276-dbc0-477a-9476-f2ab5e3120a6","5abf1d9b-6503-6e8b-4085-d30181240596,19dde276-dbc0-477a-9476-f2ab5e3120a6",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.14,0.0789115646258502,0.102787456445993
"f88fffe4-06f9-4f6d-8680-3e6bdf7d7d6e,9b3de465-42ed-b67f-0968-b51074aae3a9","f88fffe4-06f9-4f6d-8680-3e6bdf7d7d6e,9b3de465-42ed-b67f-0968-b51074aae3a9",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.2475,0.0798185941043083,0.1393728222996515
"c62d5655-7463-1be8-c14d-530ee656589b,6af8fefa-4288-04e0-91ba-b0f4c6227e7f","c62d5655-7463-1be8-c14d-530ee656589b,6af8fefa-4288-04e0-91ba-b0f4c6227e7f",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.263,0.158548752834467,0.1051103368176539
"f8f0a693-65d4-5c7d-5e5f-1d65db3677f3,9da42114-b627-6926-f3b7-fd07e23fc337","f8f0a693-65d4-5c7d-5e5f-1d65db3677f3,9da42114-b627-6926-f3b7-fd07e23fc337",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0473901808785529,0.352410249198732,0.1718661372660237
"ee1fd031-4917-49c9-b91a-8d1121d0ac4f,117452de-aa3c-4a41-9738-4d6d58877ab4","ee1fd031-4917-49c9-b91a-8d1121d0ac4f,117452de-aa3c-4a41-9738-4d6d58877ab4",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.175,0.092517006802721,0.1890243902439023
"da25de39-86d0-4504-998a-fab6f715cf2a,96efd3b5-6e76-42b7-9475-efbb97bb0db0","da25de39-86d0-4504-998a-fab6f715cf2a,96efd3b5-6e76-42b7-9475-efbb97bb0db0",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.1066666666666666,0.0805744520030234,0.1199186991869918
"e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,83e66dc5-a8ac-4491-a831-2be95d3ed9e9","e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,83e66dc5-a8ac-4491-a831-2be95d3ed9e9",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.0570075757575757,0.3518862090290661,0.1160516312955337
"735a53c6-a7ba-2434-d97d-b788536da89d,3843215a-d217-414d-94c9-53d9f65782dd","735a53c6-a7ba-2434-d97d-b788536da89d,3843215a-d217-414d-94c9-53d9f65782dd",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.154,0.152471655328798,0.1365853658536585
"83e66dc5-a8ac-4491-a831-2be95d3ed9e9,0c11a9c2-7a54-471a-b7fe-eb5a03af245a","83e66dc5-a8ac-4491-a831-2be95d3ed9e9,0c11a9c2-7a54-471a-b7fe-eb5a03af245a",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.5416666666666666,0.0811791383219954,0.2325783972125435
"e5cdbbd1-7b86-486e-835f-dd699e63c9c0,9183d3fb-c801-bc11-1594-04850e47cf60","e5cdbbd1-7b86-486e-835f-dd699e63c9c0,9183d3fb-c801-bc11-1594-04850e47cf60",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.5336842105263158,0.0790547798066594,0.2085090775719787
"efab3495-78ba-4f09-af84-eb0377bda20c,3f47be49-2e32-8118-01a0-31685a4d0fd7","efab3495-78ba-4f09-af84-eb0377bda20c,3f47be49-2e32-8118-01a0-31685a4d0fd7",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1633333333333333,0.0435374149659863,0.0371660859465737
"902deab4-ec41-68ce-d9df-c0c959578176,6af8fefa-4288-04e0-91ba-b0f4c6227e7f","902deab4-ec41-68ce-d9df-c0c959578176,6af8fefa-4288-04e0-91ba-b0f4c6227e7f",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.09425,0.2151927437641723,0.07862950058072
"fb2f8884-ec07-895a-48d7-d9a9d4d7175c,3f47be49-2e32-8118-01a0-31685a4d0fd7","fb2f8884-ec07-895a-48d7-d9a9d4d7175c,3f47be49-2e32-8118-01a0-31685a4d0fd7",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.075438596491228,0.1654612722281894,0.1393116938688183
"dfebdac4-88ba-46bf-8a56-bbd92d0b6913,96132265-35bb-fbc1-2b25-e5793a34f241","dfebdac4-88ba-46bf-8a56-bbd92d0b6913,96132265-35bb-fbc1-2b25-e5793a34f241",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.21,0.0435374149659863,0.0679442508710801
"75b06586-c86e-4860-889b-f9c90c1e4a20,71595368-3ba8-41f0-ac1e-088653caa9e8","75b06586-c86e-4860-889b-f9c90c1e4a20,71595368-3ba8-41f0-ac1e-088653caa9e8",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0407272727272727,0.1867821067821067,0.1392461197339246
"b2604fa2-02b6-3510-753d-b7b38a4bb062,3843215a-d217-414d-94c9-53d9f65782dd","b2604fa2-02b6-3510-753d-b7b38a4bb062,3843215a-d217-414d-94c9-53d9f65782dd",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.0308390022675736,0.1080139372822299
"cf12f41b-b945-49e0-9465-59e25bb868b2,ad242608-f983-4442-bcff-df8aa9384658","cf12f41b-b945-49e0-9465-59e25bb868b2,ad242608-f983-4442-bcff-df8aa9384658",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.6666666666666666,0.0441421012849583,0.3077816492450638
"63d87b66-09d5-4ec0-af3c-0297ca03cb25,5ac68ac8-17a2-4ba1-b392-d9668dd265f3","63d87b66-09d5-4ec0-af3c-0297ca03cb25,5ac68ac8-17a2-4ba1-b392-d9668dd265f3",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.1759375,0.1217687074829931,0.1063806620209059
"aa09f42b-6438-2ed6-e76b-e1f5884a4984,96efd3b5-6e76-42b7-9475-efbb97bb0db0","aa09f42b-6438-2ed6-e76b-e1f5884a4984,96efd3b5-6e76-42b7-9475-efbb97bb0db0",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.2916666666666666,0.0813303099017384,0.2563879210220673
"2674cead-661d-ad5b-fdd1-4f97c1ae7a43,190202d8-f1ac-b380-d224-589e9ad79848","2674cead-661d-ad5b-fdd1-4f97c1ae7a43,190202d8-f1ac-b380-d224-589e9ad79848",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.056235827664399,0.1707317073170731
"82fca4ea-b6df-4f5b-afbb-ca500ed86576,6ec44f42-6215-42c7-b69f-1abed2888a14","82fca4ea-b6df-4f5b-afbb-ca500ed86576,6ec44f42-6215-42c7-b69f-1abed2888a14",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.5800000000000001,0.0888888888888888,0.2473867595818815
"9aa31be4-5ff2-30e8-34b5-612ee6437339,9183d3fb-c801-bc11-1594-04850e47cf60","9aa31be4-5ff2-30e8-34b5-612ee6437339,9183d3fb-c801-bc11-1594-04850e47cf60",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0616842105263157,0.0921160042964554,0.1381258023106546
"57484c0b-1cf1-46cb-8c32-5d44efe43b5b,3009be7d-1876-4ae2-b483-c5e6f5b9d9a4","57484c0b-1cf1-46cb-8c32-5d44efe43b5b,3009be7d-1876-4ae2-b483-c5e6f5b9d9a4",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.2377777777777777,0.0528092718568908,0.1463414634146341
"dccf113f-4599-4af3-a478-2babdc97e406,6e4b9a9a-79dd-47f2-998b-0ba18aa44b3e","dccf113f-4599-4af3-a478-2babdc97e406,6e4b9a9a-79dd-47f2-998b-0ba18aa44b3e",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0816666666666666,0.1080876795162509,0.2076074332171893
"f707cff6-4b90-4294-80d6-3503869f8691,7c504f19-c530-484d-9da0-0c89a3e20b62","f707cff6-4b90-4294-80d6-3503869f8691,7c504f19-c530-484d-9da0-0c89a3e20b62",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.168,0.0983219954648525,0.1526132404181184
"f69687a2-5fba-4b10-a3d8-63bf662a809d,e5de57d6-daf7-4351-aaf8-120c51b2d0c4","f69687a2-5fba-4b10-a3d8-63bf662a809d,e5de57d6-daf7-4351-aaf8-120c51b2d0c4",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.2014285714285714,0.2508584386135406,0.1921353907416625
"fb2f8884-ec07-895a-48d7-d9a9d4d7175c,53377857-8995-2128-8f85-bfc8c4a2178e","fb2f8884-ec07-895a-48d7-d9a9d4d7175c,53377857-8995-2128-8f85-bfc8c4a2178e",2,1,1,0,0.5,0.5,0.0,0.29,0.2727272727272727,0.074412955465587,0.3486114553783727,0.1670075752232362
"dcf0cb2a-ebd3-4828-8900-39656550c822,26abc8d4-b8d0-4a6d-a552-ce0220113757","dcf0cb2a-ebd3-4828-8900-39656550c822,26abc8d4-b8d0-4a6d-a552-ce0220113757",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.1320833333333333,0.1114134542705971,0.1977351916376306
"d871ef9a-88ab-4da6-8020-0760984b04e7,921aaba4-e458-4ef2-aca3-a3f248c1dab5","d871ef9a-88ab-4da6-8020-0760984b04e7,921aaba4-e458-4ef2-aca3-a3f248c1dab5",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.5454545454545454,0.0621727478870335,0.2293316439657902
