investor_uuid,annualised_investments,investing_experience,outlier_score,focus_classification,outlier_bucket
b0c4c5e6-20ea-6228-b602-389ed7c0ee52,0.5833333333333334,9,12.142857142857142,Universalist,L4
c3f36519-7bbd-352f-7003-1d1a09dcc6b5,0.5833333333333334,11,12.142857142857142,Universalist,L4
765aca5d-30f9-4c19-39bf-c4f4bdd7c71f,0.5833333333333334,9,12.142857142857142,Universalist,L4
c936f732-fe5e-7b4b-6385-2b5a573383a4,0.5833333333333334,11,13.571428571428571,Universalist,L5
f90465ee-71f9-5d93-ebcb-bd989b8f636c,0.25,11,14.166666666666664,Balanced,L5
e537cd46-5e0a-56c5-a6c9-3edfb6bb2d14,0.25,11,14.166666666666664,Universalist,L5
a6d376b4-ba25-4a77-bae7-b3d5313fc11e,0.25,7,14.166666666666664,Universalist,L5
8f1b76d3-8697-addc-6dd9-67ce7f80c714,0.25,10,14.166666666666664,Diverse,L5
8bde54c8-cef4-b0a9-d6e8-30a38f05af4a,0.25,10,14.166666666666664,Balanced,L5
757eaebd-5229-8db4-7aeb-dc876a885375,0.25,10,14.166666666666664,Balanced,L5
4f671110-e9d1-8cdb-ba61-4ebc0ba71afc,0.25,9,14.166666666666664,Diverse,L5
34bd99e3-d8e8-2cc0-7f2a-945e4429fb90,0.5,10,14.166666666666664,Universalist,L5
caf5438b-a2a1-3004-a2ec-a4bf5b56d10f,0.5,10,14.166666666666664,Universalist,L5
cff30e78-1a5b-402a-9bda-b3a76ef952df,1.0,10,14.166666666666664,Universalist,L5
5f547c3e-23d8-38bd-8e0c-7b191b16b0ed,0.5,11,14.166666666666664,Universalist,L5
7af9a049-7bb9-76e0-e7a4-afbee4eca50d,0.5,11,14.166666666666664,Universalist,L5
3e701c58-6362-4643-90db-dbdcc7de5fc8,0.5,8,14.166666666666664,Universalist,L5
7d550fb9-4024-5b55-fd7c-ed54c8d17e4c,0.25,9,14.166666666666664,Diverse,L5
9be58ee3-5b0c-68d6-e974-74f751111c35,0.25,7,14.999999999999998,Universalist,L5
c2244db3-0d93-3f03-667a-eafe79a48725,0.3333333333333333,11,15.9375,Universalist,L5
62a64d49-2dad-4841-9e13-65333ec940ba,0.3333333333333333,11,15.9375,Universalist,L5
265739e2-a58f-b8ff-bdfe-489ff613c5e8,0.3333333333333333,11,15.9375,Universalist,L5
2e9c7b72-0ecf-36e5-adbd-b8b7dfcf3117,0.9166666666666666,10,16.363636363636363,Universalist,L5
96c14128-3048-a1b7-fde2-338d583bb6df,0.4166666666666667,10,17.0,Universalist,L5
bf0cf383-5859-1fb6-7b58-4480d953e095,0.4166666666666667,10,17.0,Universalist,L5
c19d5ae6-084f-bfdb-e57f-816a916d59bf,0.4166666666666667,8,17.0,Universalist,L5
991dd0ee-742a-2cc9-bd05-30ffa810d85b,0.4166666666666667,7,17.0,Universalist,L5
b13adc8f-7700-cb9c-a8ab-a946e66a092e,0.4166666666666667,11,17.0,Universalist,L5
fe73e532-a1e3-7bbf-cc69-5df480427e51,0.4166666666666667,9,17.0,Universalist,L5
8b6bd8ab-a2ee-f882-bf17-4658e7c2cfbd,0.4166666666666667,11,17.0,Universalist,L5
5d40323f-993c-48b0-98a2-fdc7cbbed8df,0.4166666666666667,7,17.0,Diverse,L5
13f52744-010e-44e1-998a-80ea85e30b83,0.8333333333333334,9,17.0,Universalist,L5
c48e8f9c-3fe7-1a6e-3538-061a9daf560d,0.4166666666666667,11,17.0,Universalist,L5
7550f39b-1419-4f6c-85ba-6c0dc455de35,0.6666666666666666,8,21.25,Universalist,L5
c7420cf5-8369-0c9f-1483-c111c04fa1c7,0.5,11,28.33333333333333,Universalist,L5
d02f166d-c4f4-133d-0923-16866bfa5bea,0.25,11,28.33333333333333,Universalist,L5
c4122807-f9d1-40a7-8c6b-597e8a78fb48,0.3333333333333333,8,31.875,Universalist,L5
f7b4f1e6-c1bc-437c-b0fc-32de3ef2cc20,0.3333333333333333,9,31.875,Diverse,L5
0034fcc5-e029-cc48-38b2-b7f4cc40f396,0.5833333333333334,11,36.428571428571416,Universalist,L5
