investor_uuid,annualised_investments,investing_experience,outlier_score,focus_classification,outlier_bucket
355f3d08-b0a4-abe3-9503-9dc697bc8f37,2.833333333333333,11,4.999999999999999,Universalist,L3
46caf544-9b60-4217-bb55-4e78bf90f0ee,1.75,5,5.0,Universalist,L3
b08efc27-da40-505a-6f9d-c9e14247bf36,12.5,11,5.000000000000001,Universalist,L3
260cf8d8-1b0a-4288-8824-ffe2888b1119,3.0,11,5.277777777777778,Universalist,L3
eb0ade12-7af3-dc48-a575-56e2d7fbeb71,1.25,9,5.666666666666667,Universalist,L3
5c26c58f-6d80-43e8-8022-24c2d769af0a,1.25,11,5.666666666666667,Universalist,L3
570afeb9-317b-979a-d328-645db95c213d,1.3333333333333333,8,5.9375,Universalist,L3
e866dcfa-0f45-cb1a-a28f-39cde7a5af82,1.1666666666666667,11,6.071428571428571,Universalist,L3
2e9ee37e-9097-249d-2231-eec31561b7f5,2.333333333333333,9,6.25,Universalist,L3
4cb65bd6-7105-1b64-1c6c-989974acfed4,0.8333333333333334,11,8.5,Universalist,L4
fa52c7e8-8b65-5e20-5b80-6aca32ccd8de,0.8333333333333334,10,8.5,Universalist,L4
fcbb780d-40c5-94e7-48aa-bc31cb36b82b,0.8333333333333334,10,8.5,Universalist,L4
f3c4d672-6ae9-df8d-d87a-145b50947088,1.0,11,8.749999999999998,Universalist,L4
90d343b0-1b06-6f46-b831-75db0cfa155d,0.75,11,9.444444444444445,Universalist,L4
76467962-bde6-4d42-9c1d-786030df4089,1.4166666666666667,9,10.588235294117643,Universalist,L4
cb2c6e89-5e6e-ecaf-f420-688124663146,0.1666666666666666,10,10.625,Diverse,L4
ce7cadb6-adf5-4aba-8ccf-1f440bda4919,0.1666666666666666,6,10.625,Balanced,L4
e2cac931-9bad-4dfb-d10e-aab729ea638f,0.1666666666666666,11,10.625,Balanced,L4
9784ab9e-43f3-e895-c17d-b71132f7f468,0.1666666666666666,10,10.625,Diverse,L4
58691bad-f38a-0278-d186-1fb900e892f8,0.6666666666666666,9,10.625,Universalist,L4
aeeaaa1d-92f6-7402-749e-408019b84953,0.1666666666666666,11,10.625,Diverse,L4
f3f42664-987a-14c4-66ee-f8045c8c6c14,0.1666666666666666,9,11.875,Balanced,L4
2d22deaf-521e-c8e2-2501-b9eeb4afbaca,2.9166666666666665,11,12.142857142857142,Universalist,L4
c3f36519-7bbd-352f-7003-1d1a09dcc6b5,0.5833333333333334,11,12.142857142857142,Universalist,L4
55325c87-19df-4a4d-a5ee-05220fdf8177,0.5833333333333334,9,13.571428571428571,Universalist,L5
63763ee1-46b9-477a-97a7-457c23a23565,0.5833333333333334,10,13.571428571428571,Universalist,L5
fa3702d1-7892-f7b0-2b56-e2fda660b8d1,0.5833333333333334,9,13.571428571428571,Diverse,L5
e787e611-2d8b-b3fe-15b7-6cd7b5fd9fe8,1.0833333333333333,11,13.846153846153843,Universalist,L5
09d58aa8-68fb-2f41-ae88-4da44a154409,0.25,10,14.166666666666664,Universalist,L5
0e1becc5-8234-6e5b-f720-8e2155ea57bc,0.25,11,14.166666666666664,Diverse,L5
d31ce78e-e3f1-4e7b-8e9a-47d4c308efe7,0.25,6,15.83333333333333,Universalist,L5
a275de55-d378-b576-6ae5-cf0d4de4c3ae,0.5,11,15.83333333333333,Universalist,L5
f4bc9863-c3a2-7865-ba2b-49e6298615ee,0.5,10,15.83333333333333,Universalist,L5
c2244db3-0d93-3f03-667a-eafe79a48725,0.3333333333333333,11,15.9375,Universalist,L5
1605afa7-3849-e48d-a20b-ec525c2a502f,0.3333333333333333,11,15.9375,Universalist,L5
b4837bf7-544c-3d22-53e3-02b94ecbbe3c,0.9166666666666666,9,16.363636363636363,Universalist,L5
ca5fa4c4-c30b-64f0-7ef3-8afac26c41f5,0.4166666666666667,8,17.0,Universalist,L5
e025d3a9-fab7-b34e-abd6-511fc8d7a4c2,0.4166666666666667,11,17.0,Universalist,L5
465ff534-2bdd-e94d-0332-7c8ea0dc5e39,0.4166666666666667,11,17.0,Universalist,L5
fe73e532-a1e3-7bbf-cc69-5df480427e51,0.4166666666666667,9,17.0,Universalist,L5
98c14e9b-bc26-377e-0b0a-01b6a9f4e3a9,0.1666666666666666,9,21.25,Universalist,L5
236dcf0c-1e1f-d322-ada6-d357108bfb55,0.4166666666666667,7,22.0,Universalist,L5
0f1ae2eb-e0b6-b918-6c4a-b6f494453ddd,0.6666666666666666,10,22.5,Universalist,L5
b94b966a-171c-4454-d9fb-2369dafcc4c0,0.4166666666666667,3,24.0,Universalist,L5
47ceb61a-1dc6-cafb-481e-0a9128aa0b7b,0.5,10,28.33333333333333,Diverse,L5
